frame,x,y,w,h,confidence,name
11,1744,380,159,93,0.9806176424026489,car
11,529,376,88,65,0.965025782585144,car
11,1875,515,89,115,0.9067505598068237,car
11,673,256,47,36,0.8983557224273682,car
11,539,576,181,176,0.8880249261856079,car
11,578,305,57,45,0.7538810968399048,car
11,699,356,72,71,0.7170453071594238,car
11,599,232,46,31,0.7163420915603638,car
11,585,280,52,38,0.631881833076477,car
11,1879,202,82,35,0.6116848587989807,car
11,661,205,31,23,0.6065077185630798,car
11,605,190,32,22,0.5900242328643799,car
11,1679,188,46,29,0.41751834750175476,car
11,651,134,24,19,0.3331139385700226,car
11,649,112,26,23,0.2647586166858673,car
11,537,583,178,172,0.26388686895370483,car
12,525,381,87,65,0.986138641834259,car
12,1862,505,116,115,0.9748833179473877,car
12,1716,375,153,91,0.9643791317939758,car
12,526,602,183,189,0.9072481393814087,car
12,675,258,50,38,0.873807430267334,car
12,703,362,81,74,0.819191575050354,car
12,599,234,45,36,0.7132519483566284,car
12,576,313,56,42,0.6642431616783142,car
12,1879,202,82,36,0.6157230138778687,car
12,586,278,52,35,0.6104817986488342,car
12,604,192,33,23,0.5950391292572021,car
12,662,205,32,25,0.5626786947250366,car
12,526,602,183,189,0.30565956234931946,car
13,1687,367,149,86,0.9873808026313782,car
13,1849,493,141,111,0.9858453273773193,car
13,520,388,92,70,0.9717934727668762,car
13,511,632,200,206,0.9703332781791687,car
13,674,261,51,38,0.8953899145126343,car
13,705,367,88,79,0.8824840188026428,car
13,573,314,60,46,0.8575485944747925,car
13,596,236,45,38,0.7917993068695068,car
13,603,193,32,24,0.6783086061477661,car
13,1879,202,79,34,0.6590332388877869,car
13,661,209,37,25,0.6477901339530945,car
13,586,280,52,40,0.6259062886238098,car
13,649,135,29,20,0.35190361738204956,car
14,1835,483,165,109,0.9958546757698059,car
14,1662,363,143,84,0.9688776731491089,car
14,511,396,87,71,0.9668130874633789,car
14,499,660,221,221,0.9458799362182617,car
14,573,317,59,47,0.8815648555755615,car
14,676,261,54,44,0.8749370574951172,car
14,596,238,44,37,0.8006740808486938,car
14,603,195,31,22,0.797308087348938,car
14,661,211,37,26,0.7779385447502136,car
14,1879,202,79,36,0.7247939109802246,car
14,703,377,82,74,0.7161543965339661,car
14,586,280,52,36,0.5220857262611389,car
14,649,136,26,22,0.4413599371910095,car
14,621,130,24,17,0.32788145542144775,car
14,648,114,25,22,0.287528395652771,car
15,1821,477,189,104,0.9959390163421631,car
15,505,404,95,74,0.9864474534988403,car
15,1636,356,142,83,0.9696358442306519,car
15,475,697,236,247,0.9305235147476196,car
15,568,320,63,49,0.9101243019104004,car
15,676,263,58,47,0.8835884928703308,car
15,595,239,47,36,0.8076854944229126,car
15,660,212,39,29,0.8007453083992004,car
15,698,384,81,82,0.7947603464126587,car
15,583,282,57,39,0.7525714635848999,car
15,1879,202,80,35,0.7221324443817139,car
15,601,196,31,23,0.7161387205123901,car
15,1615,158,43,32,0.5075516104698181,car
15,620,130,26,15,0.3977542519569397,car
15,648,137,25,20,0.3485220968723297,car
15,646,113,26,24,0.3242972195148468,car
15,1665,184,46,28,0.25282859802246094,car
16,1791,468,190,101,0.9951689839363098,car
16,1609,353,143,78,0.9839150905609131,car
16,450,742,255,257,0.9729509949684143,car
16,495,412,100,80,0.9661603569984436,car
16,660,215,37,29,0.8982422351837158,car
16,696,390,89,86,0.8977627158164978,car
16,565,327,62,44,0.8759339451789856,car
16,676,265,54,47,0.859320342540741,car
16,593,243,45,32,0.8004566431045532,car
16,600,200,31,20,0.724325954914093,car
16,1876,203,87,37,0.7090395092964172,car
16,581,284,55,37,0.6034446954727173,car
16,648,135,28,21,0.5011260509490967,car
16,1610,155,53,27,0.4933888912200928,car
16,1657,182,50,28,0.49110159277915955,car
16,644,115,25,21,0.3881966173648834,car
16,619,130,25,16,0.30303633213043213,car
17,1763,460,180,97,0.9945819973945618,car
17,1585,348,131,80,0.9892168641090393,car
17,487,423,99,80,0.9801898002624512,car
17,422,795,283,301,0.9655877947807312,car
17,660,216,40,29,0.8893316388130188,car
17,695,396,89,95,0.8324198722839355,car
17,598,200,31,24,0.8065498471260071,car
17,676,271,56,43,0.75275057554245,car
17,1875,203,89,35,0.7281996607780457,car
17,563,328,67,53,0.7167633175849915,car
17,594,242,50,33,0.699089527130127,car
17,579,294,62,48,0.6753137111663818,car
17,645,115,25,19,0.4405267536640167,car
17,646,135,29,22,0.39361074566841125,car
17,617,129,27,17,0.3516874313354492,car
17,1600,155,48,24,0.32614806294441223,car
17,1651,179,53,33,0.2744705080986023,car
18,1733,451,169,94,0.9959499835968018,car
18,478,430,101,85,0.9866943955421448,car
18,1560,343,134,76,0.980199933052063,car
18,386,854,316,342,0.958773136138916,car
18,695,405,88,99,0.9136427640914917,car
18,659,218,41,32,0.8936468362808228,car
18,676,272,56,47,0.8629823923110962,car
18,579,295,58,52,0.8450888991355896,car
18,601,201,36,21,0.7658431529998779,car
18,1875,203,85,36,0.7487298846244812,car
18,558,333,56,49,0.6172580122947693,car
18,592,245,55,35,0.5635653734207153,car
18,616,128,32,22,0.5291087031364441,car
18,645,117,22,19,0.4978003203868866,car
18,1652,180,45,30,0.3571162819862366,car
18,1594,154,46,23,0.3500347435474396,car
19,1710,442,168,96,0.9945465326309204,car
19,341,907,357,345,0.9868358373641968,car
19,472,441,111,92,0.9867964386940002,car
19,1538,338,128,75,0.9847225546836853,car
19,555,337,58,52,0.9162997603416443,car
19,659,220,40,30,0.8862451314926147,car
19,577,297,61,53,0.8788511753082275,car
19,693,418,95,94,0.8758364319801331,car
19,677,275,58,48,0.8437952399253845,car
19,1876,203,86,36,0.7804328799247742,car
19,598,204,36,22,0.7663604617118835,car
19,586,245,49,36,0.6281535029411316,car
19,615,129,32,25,0.5901896953582764,car
19,644,115,24,20,0.39736929535865784,car
19,645,133,27,26,0.30903929471969604,car
19,1604,155,72,24,0.2681680917739868,car
19,1646,179,48,30,0.25197920203208923,car
20,1686,436,160,89,0.9965695738792419,car
20,462,452,114,87,0.9839551448822021,car
20,692,424,101,104,0.9764943718910217,car
20,287,937,403,285,0.9631853699684143,car
20,1517,334,115,71,0.9546807408332825,car
20,658,220,42,31,0.8806182742118835,car
20,677,277,59,48,0.8490372896194458,car
20,576,301,60,48,0.8474546074867249,car
20,1876,202,86,37,0.7798017859458923,car
20,598,204,36,21,0.7212790846824646,car
20,552,340,62,53,0.7090465426445007,car
20,614,129,31,25,0.5891314148902893,car
20,586,251,49,45,0.5323090553283691,car
20,1644,178,44,30,0.47522956132888794,car
20,1602,154,73,25,0.3689206540584564,car
20,645,132,25,26,0.27394622564315796,car
20,643,117,23,19,0.27371108531951904,car
20,646,151,27,16,0.2676529288291931,car
21,1663,429,160,87,0.9951515793800354,car
21,451,463,118,98,0.959768533706665,car
21,1497,329,111,67,0.9430034160614014,car
21,246,974,413,211,0.9229474663734436,car
21,550,346,64,53,0.9009354114532471,car
21,1876,202,85,35,0.8599177598953247,car
21,692,433,97,101,0.8586685061454773,car
21,679,280,59,47,0.8371167182922363,car
21,576,305,61,49,0.832726776599884,car
21,660,223,42,32,0.8046023845672607,car
21,691,461,93,51,0.7477203607559204,car
21,600,205,36,22,0.6912233829498291,car
21,1580,155,39,23,0.6436125040054321,car
21,586,253,48,42,0.6222830414772034,car
21,614,132,28,25,0.6094821691513062,car
21,1642,175,42,35,0.6058216691017151,car
21,1708,199,49,27,0.4681106209754944,car
21,648,151,26,15,0.3286826014518738,car
21,646,132,25,30,0.3144122362136841,car
22,1642,421,151,86,0.9941031336784363,car
22,1480,326,111,67,0.97651606798172,car
22,213,1021,406,117,0.9681082963943481,car
22,690,445,105,112,0.9665329456329346,car
22,438,476,120,98,0.9494180679321289,car
22,548,349,67,57,0.899150550365448,car
22,682,283,62,47,0.8952593803405762,car
22,577,308,62,51,0.8267012238502502,car
22,661,225,41,29,0.7992711663246155,car
22,1875,203,90,35,0.7450110912322998,car
22,1579,155,45,22,0.7249593734741211,car
22,587,256,46,42,0.6850384473800659,car
22,599,209,38,22,0.6045628786087036,car
22,615,131,27,25,0.5573268532752991,car
22,1642,173,39,38,0.5273312926292419,car
22,646,132,27,30,0.4103589355945587,car
22,643,120,25,18,0.3158516585826874,car
22,648,151,27,18,0.3063989579677582,car
22,1706,197,52,32,0.26977601647377014,car
22,1637,156,38,28,0.2601127028465271,car
23,1620,413,150,84,0.9839603900909424,car
23,1463,321,108,67,0.9571868181228638,car
23,547,355,65,56,0.9424672722816467,car
23,689,453,112,114,0.9335675835609436,car
23,430,486,134,104,0.920430600643158,car
23,576,313,62,50,0.903232216835022,car
23,684,286,62,46,0.8627737760543823,car
23,1577,155,40,23,0.7710379362106323,car
23,662,226,39,32,0.7532806396484375,car
23,1876,203,88,38,0.7454695701599121,car
23,587,258,48,42,0.7330160140991211,car
23,598,209,35,24,0.6499884724617004,car
23,651,152,24,16,0.6105389595031738,car
23,1909,444,22,96,0.5526793003082275,car
23,616,134,25,23,0.5494970679283142,car
23,1702,195,56,31,0.38643404841423035,car
23,646,119,26,20,0.36933696269989014,car
23,1642,170,39,40,0.3188049793243408,car
23,649,130,25,27,0.30208030343055725,car
23,689,484,105,58,0.27121007442474365,car
24,1600,409,145,79,0.9928765296936035,car
24,546,359,68,60,0.9633585810661316,car
24,415,501,145,111,0.9316707849502563,car
24,1446,317,108,64,0.9268579483032227,car
24,688,470,117,117,0.9241257905960083,car
24,578,314,58,52,0.9206607937812805,car
24,684,288,67,53,0.8656602501869202,car
24,1893,427,53,123,0.8298785090446472,car
24,587,261,48,38,0.7377356290817261,car
24,665,230,48,37,0.7343252897262573,car
24,598,211,35,24,0.7132784724235535,car
24,1878,201,82,36,0.6912298202514648,car
24,1574,155,40,24,0.6679309606552124,car
24,651,151,25,18,0.5020702481269836,car
24,1694,195,45,31,0.486072838306427,car
24,650,132,23,25,0.43398475646972656,car
24,617,135,23,20,0.3914015293121338,car
24,690,432,102,46,0.34236881136894226,car
25,1582,403,139,83,0.9917356371879578,car
25,401,517,151,115,0.9827125668525696,car
25,543,363,73,61,0.9628466963768005,car
25,687,482,122,125,0.9581517577171326,car
25,1431,313,99,65,0.9329679012298584,car
25,576,318,62,56,0.9059874415397644,car
25,1877,428,86,125,0.8507285118103027,car
25,688,293,62,52,0.8258672952651978,car
25,665,231,47,36,0.7981467247009277,car
25,585,262,51,42,0.7904544472694397,car
25,1572,156,40,23,0.7382089495658875,car
25,1878,201,84,38,0.7019569873809814,car
25,599,212,32,23,0.5523900985717773,car
25,651,131,22,27,0.4209217429161072,car
25,651,154,23,16,0.4175279140472412,car
25,618,135,23,22,0.36978206038475037,car
25,1689,195,52,26,0.35225921869277954,car
25,1642,171,38,36,0.2848985493183136,car
25,1795,183,80,37,0.25734931230545044,car
26,1563,397,133,79,0.9856995940208435,car
26,387,533,154,126,0.9783620238304138,car
26,539,367,71,66,0.9713473916053772,car
26,683,495,122,134,0.9661033153533936,car
26,1413,309,104,63,0.9199222922325134,car
26,666,232,46,37,0.8943189382553101,car
26,574,322,64,52,0.8841544985771179,car
26,1862,424,115,129,0.8697539567947388,car
26,690,298,62,50,0.8410331010818481,car
26,599,214,36,25,0.798058807849884,car
26,586,265,54,42,0.783443808555603,car
26,1878,201,84,36,0.7419202327728271,car
26,1682,193,49,27,0.7309940457344055,car
26,650,132,25,26,0.47496309876441956,car
26,651,154,25,18,0.4544563293457031,car
26,619,137,24,22,0.3842736780643463,car
26,1569,155,36,26,0.3715421259403229,car
26,1647,155,44,29,0.33016452193260193,car
26,1641,172,40,33,0.28947019577026367,car
26,1861,426,117,128,0.2889348864555359,car
27,1542,393,132,74,0.991290271282196,car
27,1396,307,96,59,0.9662919640541077,car
27,535,370,78,69,0.9122255444526672,car
27,689,301,63,52,0.8937778472900391,car
27,665,234,45,38,0.8743516802787781,car
27,572,324,62,60,0.8704034090042114,car
27,597,215,35,28,0.8335149884223938,car
27,363,552,169,133,0.8070024251937866,car
27,676,514,134,143,0.77196204662323,car
27,585,267,54,44,0.7717621326446533,car
27,1877,200,83,35,0.7572582960128784,car
27,1848,413,144,116,0.7491702437400818,car
27,651,155,23,17,0.5180607438087463,car
27,1677,192,45,30,0.5065196752548218,car
27,651,133,22,24,0.4797998070716858,car
27,676,514,134,143,0.4602912664413452,car
27,1848,417,144,119,0.44928520917892456,car
27,1567,155,35,30,0.4403190314769745,car
27,617,136,24,21,0.4007052183151245,car
27,1635,172,44,33,0.34031492471694946,car
27,1795,182,86,39,0.30339258909225464,car
27,363,552,167,132,0.2903697192668915,car
27,1646,155,50,28,0.2896227240562439,car
28,530,378,82,65,0.9735987782478333,car
28,1525,389,124,72,0.9602640271186829,car
28,1379,303,95,59,0.9246211647987366,car
28,345,572,180,140,0.9151866436004639,car
28,568,328,67,59,0.8984344005584717,car
28,689,305,64,52,0.8937265276908875,car
28,666,235,44,38,0.8696321249008179,car
28,598,218,35,24,0.866256833076477,car
28,1834,408,171,116,0.8407900333404541,car
28,583,274,54,39,0.7913098931312561,car
28,671,531,144,157,0.7768495678901672,car
28,1877,202,81,37,0.6523997187614441,car
28,650,158,24,15,0.621513307094574,car
28,1564,156,38,27,0.578721821308136,car
28,615,136,25,21,0.46927040815353394,car
28,649,129,25,23,0.4442896246910095,car
28,1636,174,44,32,0.41171303391456604,car
28,1647,156,48,28,0.4024714529514313,car
28,1671,190,48,27,0.4007067084312439,car
28,1834,406,170,117,0.3762015998363495,car
28,617,150,29,13,0.3660135865211487,car
28,671,531,144,157,0.2782498896121979,car
29,524,384,77,66,0.9829872846603394,car
29,1502,383,124,71,0.9653693437576294,car
29,1362,301,95,56,0.9536868929862976,car
29,320,594,188,149,0.9460353851318359,car
29,688,308,69,58,0.9316551685333252,car
29,1813,400,197,114,0.9316389560699463,car
29,565,337,73,60,0.9292439222335815,car
29,580,274,56,45,0.8639990091323853,car
29,665,237,44,39,0.8525165915489197,car
29,597,219,35,25,0.8376295566558838,car
29,1562,158,37,23,0.6210134029388428,car
29,650,158,24,16,0.5875908136367798,car
29,615,136,27,20,0.5672223567962646,car
29,660,553,153,164,0.5656274557113647,car
29,649,132,24,22,0.5545135736465454,car
29,1630,174,35,30,0.5420786738395691,car
29,1875,203,88,38,0.5245338678359985,car
29,660,552,153,163,0.5021613240242004,car
29,1651,157,46,27,0.3928426504135132,car
29,1668,189,41,25,0.3703920245170593,car
30,1484,378,123,70,0.9711319208145142,car
30,518,389,79,76,0.9595089554786682,car
30,562,338,71,61,0.9593900442123413,car
30,1347,296,89,57,0.9513620138168335,car
30,578,275,58,47,0.9287115335464478,car
30,290,617,202,153,0.9239661693572998,car
30,665,240,48,42,0.874527096748352,car
30,594,220,38,27,0.8242544531822205,car
30,688,309,71,58,0.7943128943443298,car
30,1785,393,195,107,0.719480037689209,car
30,1558,158,37,26,0.7168313264846802,car
30,654,572,159,171,0.70508873462677,car
30,1896,504,48,114,0.6444095373153687,car
30,646,159,25,16,0.6152516603469849,car
30,648,132,24,24,0.5695527195930481,car
30,1873,202,88,39,0.530028223991394,car
30,1891,213,57,54,0.5207062363624573,car
30,1785,393,195,107,0.5188519358634949,car
30,614,149,30,18,0.4974401295185089,car
30,654,572,160,173,0.48248520493507385,car
30,613,137,25,21,0.3549981117248535,car
30,1655,158,46,30,0.3415873050689697,car
30,1629,174,36,40,0.3313210606575012,car
31,510,399,88,66,0.9635072350502014,car
31,263,648,212,176,0.9618367552757263,car
31,1465,371,123,71,0.9589986205101013,car
31,559,343,76,63,0.9310054779052734,car
31,1334,294,91,57,0.9093115925788879,car
31,576,277,58,47,0.8878776431083679,car
31,594,223,37,26,0.8657128214836121,car
31,645,599,164,185,0.8530299663543701,car
31,1878,507,84,149,0.8519839644432068,car
31,665,243,52,42,0.8468349575996399,car
31,690,315,71,60,0.7518948912620544,car
31,1756,386,178,106,0.6653181910514832,car
31,1558,161,38,24,0.5730921626091003,car
31,646,133,24,24,0.5545083284378052,car
31,1756,386,180,106,0.5460404753684998,car
31,1876,212,79,50,0.5341523885726929,car
31,613,150,30,18,0.47068560123443604,car
31,646,160,25,18,0.4544781446456909,car
31,1635,178,47,39,0.43735426664352417,car
31,612,137,25,22,0.33965253829956055,car
31,645,599,164,185,0.3072929382324219,car
32,1863,486,113,141,0.9661623239517212,car
32,505,406,91,76,0.9636517763137817,car
32,227,681,231,188,0.9433663487434387,car
32,557,346,75,65,0.9402068257331848,car
32,1449,368,123,68,0.9385274052619934,car
32,1728,378,175,103,0.89482182264328,car
32,575,281,59,49,0.8639958500862122,car
32,665,243,52,41,0.8604851365089417,car
32,692,319,76,64,0.8530349731445312,car
32,1318,289,91,56,0.8248176574707031,car
32,633,632,179,190,0.7595896124839783,car
32,1878,213,84,53,0.7305045127868652,car
32,594,225,39,25,0.7252117395401001,car
32,645,134,23,23,0.5332509875297546,car
32,634,628,183,203,0.5102978944778442,car
32,612,150,31,22,0.4856182038784027,car
32,1644,181,58,33,0.43431493639945984,car
32,1554,160,41,25,0.38522690534591675,car
32,646,159,25,19,0.3475000560283661,car
32,612,137,26,20,0.3106001615524292,car
33,1849,480,141,131,0.9832330346107483,car
33,190,716,258,192,0.9730905890464783,car
33,502,411,92,77,0.9718013405799866,car
33,692,323,76,66,0.9221637845039368,car
33,1433,363,108,65,0.8790099620819092,car
33,572,284,59,50,0.8638749718666077,car
33,666,245,53,43,0.8619381785392761,car
33,1306,288,85,54,0.8486307263374329,car
33,1704,374,171,99,0.7653623223304749,car
33,1876,213,87,50,0.7426889538764954,car
33,619,659,195,211,0.7353827953338623,car
33,551,349,72,64,0.6964507102966309,car
33,594,225,40,25,0.6275371313095093,car
33,646,135,24,22,0.5149296522140503,car
33,619,668,190,204,0.5015683174133301,car
33,613,150,31,23,0.47369521856307983,car
33,1701,371,167,98,0.4206150770187378,car
33,646,158,25,26,0.4144391119480133,car
33,1645,180,54,35,0.4129449725151062,car
33,1555,160,44,28,0.38704589009284973,car
33,613,138,25,20,0.27781254053115845,car
34,494,419,96,76,0.9667221307754517,car
34,1835,468,169,123,0.960721492767334,car
34,1416,358,113,59,0.9589572548866272,car
34,1294,286,83,49,0.9274718165397644,car
34,145,756,272,224,0.8967280387878418,car
34,694,326,75,68,0.875845730304718,car
34,573,287,64,51,0.8432771563529968,car
34,550,357,81,68,0.8324159979820251,car
34,666,246,51,44,0.8208959102630615,car
34,606,694,208,238,0.7507228255271912,car
34,1679,368,167,95,0.7429309487342834,car
34,1869,211,100,49,0.7040864825248718,car
34,605,693,212,241,0.5928893089294434,car
34,596,226,42,27,0.5369471907615662,car
34,649,156,27,27,0.534241259098053,car
34,648,135,23,23,0.5099983215332031,car
34,1642,181,48,30,0.4924895763397217,car
34,1678,367,164,97,0.48496943712234497,car
34,614,151,30,24,0.4100976884365082,car
34,1555,160,43,27,0.3171067237854004,car
35,1821,459,197,127,0.9715816974639893,car
35,489,426,99,88,0.9564631581306458,car
35,125,800,251,242,0.9422465562820435,car
35,1406,351,112,63,0.9363266229629517,car
35,549,362,80,66,0.9279808402061462,car
35,1282,284,84,48,0.8746337890625,car
35,1656,362,164,94,0.8295264840126038,car
35,669,252,53,38,0.8251415491104126,car
35,586,734,227,258,0.8166254162788391,car
35,695,328,72,67,0.814517617225647,car
35,575,292,62,52,0.8096494078636169,car
35,595,230,43,24,0.8094139695167542,car
35,1866,211,100,48,0.5886774659156799,car
35,615,152,32,24,0.4431285560131073,car
35,583,735,219,256,0.41164663434028625,car
35,647,137,25,19,0.39389660954475403,car
35,1656,362,164,94,0.36411577463150024,car
35,650,169,29,16,0.3083778917789459,car
35,649,156,29,27,0.2903629541397095,car
35,1556,162,36,22,0.2808593809604645,car
36,1796,450,201,120,0.9822743535041809,car
36,483,434,101,90,0.9618633389472961,car
36,1391,350,106,61,0.9526548981666565,car
36,1633,356,157,92,0.9383451342582703,car
36,105,855,211,269,0.9316655993461609,car
36,548,365,80,70,0.9179187417030334,car
36,570,781,247,283,0.9112757444381714,car
36,672,252,52,43,0.8872694969177246,car
36,574,293,61,50,0.8643004894256592,car
36,1273,281,84,48,0.8611741662025452,car
36,698,336,78,72,0.7593297958374023,car
36,597,230,42,27,0.7540361285209656,car
36,650,138,24,20,0.5354109406471252,car
36,616,152,29,23,0.47423210740089417,car
36,1892,203,55,41,0.45712393522262573,car
36,1855,210,103,45,0.37844157218933105,car
36,572,778,243,285,0.3722304403781891,car
36,652,156,24,25,0.3256221413612366,car
36,1560,162,38,23,0.25243011116981506,car
36,653,168,26,16,0.25174176692962646,car
37,476,445,107,90,0.9869696497917175,car
37,1769,440,188,115,0.9781386256217957,car
37,1380,347,103,60,0.9756230711936951,car
37,546,370,81,73,0.920214831829071,car
37,675,254,52,43,0.8977580666542053,car
37,1261,279,77,48,0.8722395896911621,car
37,574,296,61,51,0.8497965931892395,car
37,79,923,159,307,0.8329713940620422,car
37,597,232,41,29,0.7883461713790894,car
37,698,341,85,75,0.7201456427574158,car
37,550,827,270,310,0.6378929615020752,car
37,1611,351,150,92,0.6135504841804504,car
37,1611,351,150,92,0.6024110317230225,car
37,547,837,272,321,0.5728538632392883,car
