frame,x,y,w,h,confidence,name
13,914,118,45,24,0.33992403745651245,car
14,475,325,193,104,0.9891144037246704,car
14,897,207,89,52,0.9826551675796509,car
14,933,250,93,62,0.9808698892593384,car
14,348,756,423,238,0.9704707860946655,car
14,1065,177,39,34,0.8895595669746399,car
14,679,132,84,36,0.8535056710243225,car
14,644,121,77,33,0.8339149355888367,car
14,697,69,54,23,0.7836790680885315,car
14,870,119,54,27,0.7602826952934265,car
14,739,148,85,34,0.682682991027832,car
14,571,384,299,191,0.6511008739471436,car
14,570,385,304,195,0.6139096021652222,car
14,797,123,57,36,0.5753055214881897,car
14,962,120,40,23,0.49893563985824585,car
14,914,118,44,24,0.36297082901000977,car
14,742,113,69,37,0.25900039076805115,car
15,501,317,184,97,0.982894778251648,car
15,940,247,93,61,0.9726783633232117,car
15,905,203,93,53,0.9421137571334839,car
15,381,746,430,227,0.8951153755187988,car
15,679,132,84,36,0.8703246116638184,car
15,1067,175,35,29,0.8701916337013245,car
15,645,121,76,33,0.835334837436676,car
15,697,69,54,23,0.7907296419143677,car
15,869,119,53,27,0.7644007802009583,car
15,594,375,295,186,0.7162690758705139,car
15,739,148,85,34,0.692509651184082,car
15,594,375,289,190,0.6330479979515076,car
15,797,123,57,35,0.5903815627098083,car
15,962,120,40,23,0.5099260210990906,car
15,914,118,44,24,0.3764355480670929,car
15,742,113,70,37,0.27342090010643005,car
16,526,309,188,96,0.979166567325592,car
16,947,244,89,54,0.9782142639160156,car
16,410,729,423,230,0.9574737548828125,car
16,916,203,88,52,0.9347461462020874,car
16,679,132,84,36,0.8435055017471313,car
16,1070,174,35,31,0.8376745581626892,car
16,645,121,76,33,0.7990331053733826,car
16,696,69,53,23,0.7354916334152222,car
16,869,119,53,27,0.7098416090011597,car
16,739,148,85,34,0.6677829623222351,car
16,616,363,286,173,0.6058613061904907,car
16,618,364,279,168,0.5907946228981018,car
16,797,123,57,35,0.5288070440292358,car
16,962,120,40,23,0.477706640958786,car
16,914,118,44,24,0.32715797424316406,car
17,443,721,442,231,0.987216055393219,car
17,956,241,86,55,0.9655132293701172,car
17,548,298,177,89,0.954307496547699,car
17,921,200,84,49,0.9118291735649109,car
17,641,357,275,171,0.8560960292816162,car
17,679,132,84,36,0.7810089588165283,car
17,1073,175,38,30,0.7466742992401123,car
17,645,122,76,34,0.713540256023407,car
17,696,69,53,23,0.6331166625022888,car
17,869,119,53,27,0.6276395320892334,car
17,739,148,85,34,0.622286856174469,car
17,637,357,266,166,0.6202808618545532,car
17,19,529,39,156,0.6163235902786255,car
17,797,123,56,36,0.41721153259277344,car
17,961,120,39,23,0.4000462591648102,car
17,914,118,43,24,0.2725292444229126,car
18,963,240,82,53,0.9745033979415894,car
18,472,718,433,229,0.9713165163993835,car
18,573,291,172,92,0.9700055122375488,car
18,930,199,82,47,0.9576734304428101,car
18,660,347,263,164,0.8787248134613037,car
18,679,132,84,36,0.7547047138214111,car
18,33,530,66,141,0.7255287766456604,car
18,645,122,76,34,0.6918492317199707,car
18,1076,174,36,29,0.6149132251739502,car
18,696,69,53,23,0.6080876588821411,car
18,739,148,85,34,0.6017499566078186,car
18,869,119,53,27,0.5988186001777649,car
18,662,346,252,160,0.5337316989898682,car
18,796,123,57,36,0.3968711793422699,car
18,961,120,39,23,0.3314504325389862,car
18,914,118,43,24,0.2519426941871643,car
19,507,712,430,224,0.9741634726524353,car
19,969,237,82,51,0.9706358313560486,car
19,937,197,82,47,0.9409352540969849,car
19,594,284,168,90,0.9392226934432983,car
19,681,339,246,159,0.7971763610839844,car
19,46,524,93,141,0.7875638604164124,car
19,679,132,84,36,0.7550199031829834,car
19,645,121,76,35,0.7037627696990967,car
19,682,340,248,157,0.6960883140563965,car
19,696,69,53,23,0.6284739971160889,car
19,869,119,53,27,0.6152006983757019,car
19,739,148,85,34,0.6087208986282349,car
19,1079,174,35,29,0.5084972977638245,car
19,797,123,56,36,0.4144497513771057,car
19,961,120,39,23,0.3245212137699127,car
19,914,117,44,25,0.25787344574928284,car
20,977,235,80,56,0.9837808609008789,car
20,615,277,164,86,0.9669564366340637,car
20,538,710,425,232,0.9603047370910645,car
20,62,526,124,155,0.9359548687934875,car
20,942,196,81,46,0.9260827302932739,car
20,701,330,235,146,0.7879877090454102,car
20,679,132,84,36,0.7563493251800537,car
20,645,122,76,34,0.6954326629638672,car
20,701,329,239,150,0.6443840265274048,car
20,696,69,53,23,0.6075583100318909,car
20,739,148,85,34,0.6059313416481018,car
20,869,119,53,27,0.5687720775604248,car
20,796,123,57,36,0.3829891085624695,car
20,1081,174,36,29,0.3822469413280487,car
20,962,120,40,23,0.3105772137641907,car
21,636,271,161,83,0.9569750428199768,car
21,76,508,153,150,0.955016016960144,car
21,983,232,78,53,0.9494150876998901,car
21,951,195,78,44,0.9041419625282288,car
21,566,707,422,233,0.8887147307395935,car
21,719,324,230,143,0.8131415247917175,car
21,1086,173,35,29,0.7549827694892883,car
21,679,132,85,36,0.7416072487831116,car
21,644,122,77,34,0.7201924920082092,car
21,740,148,87,34,0.686827540397644,car
21,718,325,237,151,0.6170634031295776,car
21,697,69,54,24,0.5976914167404175,car
21,870,119,55,27,0.5426658987998962,car
21,796,123,57,36,0.4285614490509033,car
21,568,710,416,239,0.30018433928489685,car
21,961,120,37,23,0.2844366431236267,car
22,93,493,187,146,0.9864668250083923,car
22,653,265,153,77,0.9771184921264648,car
22,988,231,73,50,0.969599187374115,car
22,600,695,427,210,0.9677562713623047,car
22,957,193,78,47,0.7983379364013672,car
22,736,316,222,146,0.7283719182014465,car
22,679,132,84,35,0.7245007157325745,car
22,1088,173,35,28,0.7100849747657776,car
22,644,122,77,34,0.7083261013031006,car
22,733,316,222,139,0.6671611070632935,car
22,740,148,87,34,0.6618854999542236,car
22,697,69,54,24,0.5854693651199341,car
22,870,119,55,27,0.5067723989486694,car
22,796,123,57,36,0.40504348278045654,car
22,962,121,38,24,0.2723921537399292,car
23,110,482,211,146,0.9907575845718384,car
23,630,689,425,210,0.966377854347229,car
23,673,260,149,80,0.9559305310249329,car
23,995,228,73,49,0.9499519467353821,car
23,752,308,216,136,0.9151126146316528,car
23,965,194,74,46,0.8581162691116333,car
23,1089,173,33,29,0.7519375681877136,car
23,644,121,77,35,0.7330037355422974,car
23,679,132,84,36,0.7311427593231201,car
23,740,148,87,34,0.6712418794631958,car
23,697,69,54,24,0.6035696268081665,car
23,870,119,55,27,0.5253241658210754,car
23,796,123,57,36,0.4246824383735657,car
23,751,307,207,143,0.3526799976825714,car
23,961,120,37,23,0.2783954441547394,car
24,142,467,217,144,0.9916311502456665,car
24,658,685,418,203,0.9549872279167175,car
24,693,253,143,78,0.9389523863792419,car
24,1002,226,71,51,0.9112942814826965,car
24,767,303,204,131,0.78755122423172,car
24,969,190,69,42,0.7497063875198364,car
24,644,121,77,35,0.7115041613578796,car
24,679,132,84,36,0.7045310735702515,car
24,1091,173,34,30,0.692139744758606,car
24,740,148,87,34,0.6540234088897705,car
24,697,69,54,24,0.5888671278953552,car
24,870,119,55,27,0.5065144896507263,car
24,772,303,212,134,0.42558008432388306,car
24,796,123,57,36,0.39174699783325195,car
24,962,120,36,23,0.2752748727798462,car
24,8,673,17,171,0.25159403681755066,car
25,172,449,214,142,0.9936915040016174,car
25,684,685,406,211,0.9719628095626831,car
25,709,248,137,72,0.9660372734069824,car
25,1007,224,67,49,0.9160757064819336,car
25,976,190,69,41,0.8042572736740112,car
25,645,122,78,34,0.7346769571304321,car
25,679,132,84,36,0.7052485346794128,car
25,1093,172,34,29,0.6749373078346252,car
25,740,148,88,34,0.6657707095146179,car
25,782,292,199,126,0.6549952030181885,car
25,697,69,54,24,0.6126558780670166,car
25,870,119,55,27,0.5704115033149719,car
25,784,298,215,142,0.5590745806694031,car
25,22,679,44,189,0.48008692264556885,car
25,796,123,57,36,0.4436258375644684,car
25,962,120,38,25,0.3089962601661682,car
25,917,120,52,24,0.2538832426071167,car
26,203,438,219,136,0.9971176385879517,car
26,726,243,133,71,0.9661557674407959,car
26,1013,223,66,48,0.9601895213127136,car
26,717,674,406,203,0.942111611366272,car
26,800,290,194,122,0.8745460510253906,car
26,982,189,70,41,0.7711569666862488,car
26,36,683,73,176,0.7618497610092163,car
26,645,121,78,35,0.6854454278945923,car
26,679,132,84,37,0.6681868433952332,car
26,801,288,201,135,0.6473109126091003,car
26,740,148,87,34,0.6327254176139832,car
26,697,69,54,24,0.5677845478057861,car
26,870,119,55,27,0.5339735150337219,car
26,1095,171,31,29,0.44291457533836365,car
26,796,123,57,36,0.3988490700721741,car
26,962,120,38,24,0.2708342671394348,car
27,233,422,217,135,0.9954462051391602,car
27,742,239,131,69,0.9716188907623291,car
27,745,672,397,196,0.968513548374176,car
27,52,679,104,191,0.9071910381317139,car
27,1018,220,61,46,0.8856685757637024,car
27,987,189,70,41,0.8782647848129272,car
27,814,283,186,121,0.8208284974098206,car
27,645,121,78,35,0.7152092456817627,car
27,679,132,84,37,0.6949669718742371,car
27,740,148,88,34,0.6585515141487122,car
27,697,69,54,24,0.6095246076583862,car
27,871,119,56,27,0.603548526763916,car
27,796,123,57,36,0.45446839928627014,car
27,814,284,185,116,0.3982517123222351,car
27,1099,172,30,26,0.3479260802268982,car
27,962,120,38,24,0.33413854241371155,car
27,917,120,53,24,0.2776215076446533,car
28,263,409,216,135,0.9926202893257141,car
28,756,235,121,65,0.9753343462944031,car
28,776,660,383,174,0.9589016437530518,car
28,1023,220,63,46,0.9423134922981262,car
28,67,677,135,217,0.9120432138442993,car
28,993,188,67,40,0.8853570818901062,car
28,828,280,169,114,0.6806338429450989,car
28,644,121,77,35,0.6696941256523132,car
28,678,132,85,37,0.647763729095459,car
28,829,279,173,111,0.6013360619544983,car
28,740,148,88,35,0.5876412987709045,car
28,697,69,54,24,0.5759842395782471,car
28,871,119,56,27,0.561055600643158,car
28,796,123,56,36,0.4064967632293701,car
28,1101,170,30,25,0.3677836060523987,car
28,962,120,37,24,0.33104661107063293,car
28,917,119,53,25,0.2605147063732147,car
29,297,397,220,129,0.9930340051651001,car
29,84,655,168,200,0.9693761467933655,car
29,1029,218,63,45,0.9582954049110413,car
29,772,233,115,68,0.942236602306366,car
29,798,659,381,183,0.9065073132514954,car
29,842,273,166,111,0.7610087394714355,car
29,998,186,62,37,0.7284712791442871,car
29,645,122,76,36,0.6262872219085693,car
29,679,132,84,37,0.6061954498291016,car
29,697,68,54,25,0.5271551609039307,car
29,740,148,87,35,0.5097143054008484,car
29,871,119,56,27,0.5028992891311646,car
29,840,275,167,109,0.3897168040275574,car
29,796,123,56,36,0.34494662284851074,car
29,1103,171,30,26,0.3296845257282257,car
29,962,120,37,24,0.2718134820461273,car
30,323,383,214,122,0.9917219877243042,car
30,826,659,376,180,0.9842513799667358,car
30,785,229,114,60,0.9553720951080322,car
30,102,637,205,200,0.9526389241218567,car
30,1032,217,59,44,0.8846218585968018,car
30,1003,186,61,39,0.7820098996162415,car
30,853,269,157,105,0.7449724674224854,car
30,644,121,77,35,0.6949598789215088,car
30,679,132,84,36,0.6775389909744263,car
30,740,148,87,34,0.6145530939102173,car
30,697,69,54,24,0.6039251685142517,car
30,871,119,56,27,0.5754276514053345,car
30,796,123,56,36,0.4248426854610443,car
30,853,269,161,105,0.38580718636512756,car
30,962,120,37,24,0.31823718547821045,car
30,1104,171,29,27,0.301038920879364,car
30,917,120,53,24,0.2684081196784973,car
31,119,618,239,191,0.9927924871444702,car
31,354,371,219,123,0.9912795424461365,car
31,852,670,362,205,0.9784318804740906,car
31,800,225,111,55,0.9573009610176086,car
31,1037,216,57,42,0.8731504678726196,car
31,644,121,77,35,0.7069554328918457,car
31,679,132,84,36,0.6983873844146729,car
31,740,148,88,34,0.6312957406044006,car
31,697,69,54,24,0.6165186166763306,car
31,1006,185,55,35,0.6147406697273254,car
31,870,119,55,27,0.6129782795906067,car
31,866,265,156,104,0.5548142790794373,car
31,796,123,57,36,0.4585002362728119,car
31,963,119,39,23,0.34450894594192505,car
31,917,119,52,25,0.30689799785614014,car
31,865,265,151,103,0.2769695520401001,car
32,384,361,208,116,0.9959359765052795,car
32,141,602,256,198,0.9934021830558777,car
32,877,659,366,180,0.9857158660888672,car
32,811,222,115,57,0.9148908853530884,car
32,1041,214,55,44,0.9088456034660339,car
32,1012,185,57,39,0.7474014163017273,car
32,644,121,77,35,0.7255974411964417,car
32,679,132,84,36,0.7086251378059387,car
32,740,148,89,34,0.673879861831665,car
32,870,119,55,27,0.6161751747131348,car
32,697,69,54,24,0.6144663095474243,car
32,878,260,154,101,0.5094290375709534,car
32,796,123,57,36,0.45844802260398865,car
32,963,120,41,24,0.36714234948158264,car
32,875,257,155,96,0.3244788944721222,car
32,917,119,52,25,0.31279003620147705,car
32,1109,172,31,26,0.2875363826751709,car
33,410,348,208,109,0.9949269890785217,car
33,177,583,264,192,0.9940550327301025,car
33,900,660,361,180,0.983586847782135,car
33,825,218,107,53,0.9514562487602234,car
33,1047,213,59,44,0.76955246925354,car
33,1015,183,55,38,0.7544798851013184,car
33,644,121,77,35,0.73941969871521,car
33,678,132,85,36,0.7268956303596497,car
33,740,148,88,34,0.6947892308235168,car
33,697,69,54,24,0.6309608221054077,car
33,870,119,55,27,0.6235831379890442,car
33,885,256,146,93,0.5660111308097839,car
33,796,123,57,36,0.4713195264339447,car
33,887,257,147,96,0.39377883076667786,car
33,963,120,39,24,0.3715474605560303,car
33,917,120,52,24,0.3192845582962036,car
34,439,339,202,104,0.9956617951393127,car
34,208,567,269,193,0.9920761585235596,car
34,925,659,353,177,0.9725022315979004,car
34,834,216,97,55,0.9161317944526672,car
34,1052,212,56,40,0.7806973457336426,car
34,644,122,77,34,0.7441042065620422,car
34,678,132,85,36,0.7362954616546631,car
34,740,148,87,34,0.7013692259788513,car
34,1021,183,57,40,0.6672680377960205,car
34,897,256,139,96,0.6606656312942505,car
34,697,69,54,24,0.624363899230957,car
34,870,119,55,27,0.6128985285758972,car
34,796,123,56,36,0.47592106461524963,car
34,963,120,39,24,0.3217136263847351,car
34,917,119,52,25,0.3002188503742218,car
35,468,327,198,105,0.9965975284576416,car
35,241,550,263,191,0.9844851493835449,car
35,946,659,339,175,0.9570146203041077,car
35,851,214,115,52,0.951043963432312,car
35,907,251,131,91,0.7611073851585388,car
35,645,122,78,34,0.7553240060806274,car
35,678,132,85,36,0.745258092880249,car
35,740,148,87,34,0.6963379979133606,car
35,1026,182,55,40,0.6943132877349854,car
35,697,69,54,24,0.6298408508300781,car
35,1055,209,52,41,0.5992403626441956,car
35,870,119,55,27,0.5742560625076294,car
35,796,123,56,36,0.4480260908603668,car
35,1115,169,28,25,0.3842226266860962,car
35,907,250,133,92,0.3412476181983948,car
35,963,119,39,23,0.2924463152885437,car
35,917,119,50,25,0.2747122645378113,car
36,495,318,191,96,0.9928769469261169,car
36,275,535,271,186,0.9891590476036072,car
36,958,658,305,173,0.9714384078979492,car
36,863,210,101,55,0.9399880170822144,car
36,1029,181,52,37,0.8176500797271729,car
36,645,122,76,34,0.7267524600028992,car
36,679,132,84,36,0.7147536277770996,car
36,740,148,86,34,0.6668645143508911,car
36,697,69,54,24,0.630473256111145,car
36,870,119,52,28,0.628576934337616,car
36,916,248,130,91,0.6248477697372437,car
36,1060,210,52,37,0.5957029461860657,car
36,795,123,57,36,0.5081453323364258,car
36,914,247,135,93,0.40090957283973694,car
36,521,13,91,25,0.30183055996894836,car
36,915,118,46,24,0.2867116928100586,car
36,964,121,46,24,0.25913965702056885,car
37,520,310,188,96,0.9944365620613098,car
37,311,512,275,196,0.9719465374946594,car
37,975,659,284,172,0.9406220316886902,car
37,870,208,99,53,0.9387507438659668,car
37,1063,208,47,42,0.824945330619812,car
37,645,122,76,34,0.752768337726593,car
37,679,132,84,36,0.729055643081665,car
37,740,148,86,34,0.6978616118431091,car
37,697,68,54,23,0.6752920150756836,car
37,870,119,52,27,0.6648750901222229,car
37,1032,181,50,37,0.6286457777023315,car
37,795,123,57,36,0.5464361906051636,car
37,926,244,125,91,0.5117416381835938,car
37,925,243,123,93,0.49486076831817627,car
37,522,13,92,25,0.3306815028190613,car
37,914,118,45,24,0.3140990138053894,car
37,963,120,45,23,0.2621130347251892,car
38,545,300,178,91,0.9954317212104797,car
38,343,501,258,169,0.9779029488563538,car
38,1000,657,285,160,0.9692143201828003,car
38,878,205,93,50,0.8511277437210083,car
38,1036,180,46,37,0.8061450719833374,car
38,1066,206,45,41,0.7531052827835083,car
38,645,122,76,34,0.7508788108825684,car
38,679,132,84,36,0.7356171607971191,car
38,740,148,86,34,0.7143887877464294,car
38,869,119,51,28,0.6779177784919739,car
38,697,68,54,23,0.667001485824585,car
38,931,241,124,88,0.5566633343696594,car
38,795,123,57,36,0.5381629467010498,car
38,932,242,125,91,0.46457430720329285,car
38,914,117,45,25,0.34127169847488403,car
38,522,13,92,25,0.33336108922958374,car
38,1120,171,26,24,0.30262500047683716,car
38,963,120,45,23,0.2765403687953949,car
39,569,292,179,89,0.995664656162262,car
39,378,488,265,175,0.989231288433075,car
39,1004,658,256,159,0.975830078125,car
39,889,202,87,51,0.8561084866523743,car
39,1041,180,48,36,0.802763819694519,car
39,645,122,76,34,0.743498682975769,car
39,679,132,84,36,0.7301623821258545,car
39,740,148,86,34,0.7002547979354858,car
39,697,69,54,24,0.6621524095535278,car
39,869,119,51,28,0.6612023115158081,car
39,1070,206,47,38,0.5959299206733704,car
39,795,123,57,36,0.5234105587005615,car
39,941,238,113,82,0.5227158665657043,car
39,941,237,114,82,0.4549258351325989,car
39,914,117,45,25,0.3246476352214813,car
39,522,13,92,25,0.31710609793663025,car
40,594,286,168,88,0.9905974268913269,car
40,412,471,264,166,0.9820536971092224,car
40,899,202,91,52,0.869513988494873,car
40,1020,668,232,181,0.8570610880851746,car
40,1043,179,46,37,0.7842831015586853,car
40,645,122,76,34,0.7521280646324158,car
40,679,132,83,35,0.7451359033584595,car
40,950,235,114,78,0.7374295592308044,car
40,740,148,86,34,0.7062733173370361,car
40,697,69,54,24,0.6523488163948059,car
40,869,119,51,28,0.6141408085823059,car
40,1072,205,49,36,0.5629311800003052,car
40,795,123,57,36,0.5074894428253174,car
40,949,235,109,80,0.43765151500701904,car
40,522,13,92,25,0.37746015191078186,car
40,914,117,44,25,0.29865336418151855,car
41,614,279,169,82,0.9942223429679871,car
41,445,458,255,168,0.9801144599914551,car
41,956,234,109,76,0.8956875801086426,car
41,905,200,82,49,0.8902484774589539,car
41,1037,670,227,177,0.8726130127906799,car
41,645,122,76,34,0.7401503324508667,car
41,679,132,84,35,0.712701141834259,car
41,740,148,86,34,0.6956227421760559,car
41,1046,179,45,37,0.6516546607017517,car
41,697,69,54,24,0.6373832821846008,car
41,869,119,51,28,0.6206057071685791,car
41,795,123,57,36,0.4895309507846832,car
41,1078,205,50,36,0.4642159640789032,car
41,522,13,92,25,0.3571893870830536,car
41,914,117,44,25,0.28929603099823,car
42,637,272,162,79,0.9922623038291931,car
42,476,439,251,156,0.9903161525726318,car
42,914,199,76,51,0.9162014722824097,car
42,964,232,105,73,0.8570535182952881,car
42,1056,672,220,175,0.7907732725143433,car
42,645,122,76,34,0.7466053366661072,car
42,740,148,86,34,0.688961923122406,car
42,679,132,85,35,0.6847359538078308,car
42,697,69,54,24,0.6281219124794006,car
42,869,119,51,28,0.6064156293869019,car
42,1050,178,48,36,0.5659018754959106,car
42,795,123,57,36,0.5013941526412964,car
42,522,13,92,25,0.36171573400497437,car
42,965,232,104,75,0.28190934658050537,car
