frame,x,y,w,h,confidence,name
4,1122,138,24,17,0.4918583929538727,car
4,291,68,55,26,0.4751895070075989,car
4,183,63,52,26,0.41915279626846313,car
4,1044,113,21,19,0.39910924434661865,car
4,995,123,31,20,0.34791627526283264,car
4,624,284,82,44,0.29690369963645935,car
4,977,155,19,19,0.27890312671661377,car
4,1094,127,24,14,0.26561179757118225,car
5,437,251,69,29,0.9475591778755188,car
5,1184,444,132,60,0.9329848289489746,car
5,631,281,77,43,0.9179388284683228,car
5,999,149,30,21,0.7360111474990845,car
5,1022,120,20,22,0.7061140537261963,car
5,1025,191,31,19,0.6578863263130188,car
5,975,156,22,19,0.5774474740028381,car
5,1121,137,23,17,0.5257859826087952,car
5,28,305,57,39,0.5106753706932068,car
5,1044,114,24,18,0.4826902151107788,car
5,996,123,28,18,0.45719224214553833,car
5,182,63,57,26,0.42901360988616943,car
5,291,67,57,26,0.37446290254592896,car
5,1091,126,22,12,0.3643651306629181,car
5,855,234,46,33,0.32532575726509094,car
5,978,117,19,16,0.28359708189964294,car
6,1156,438,134,60,0.9746221899986267,car
6,414,254,69,30,0.9618901610374451,car
6,637,278,77,43,0.8242148756980896,car
6,1023,119,22,22,0.7368950247764587,car
6,997,149,31,20,0.6599861979484558,car
6,1119,136,25,16,0.590156078338623,car
6,1031,189,30,18,0.4809074401855469,car
6,185,61,68,30,0.4800300598144531,car
6,969,156,20,17,0.4778554439544678,car
6,291,67,54,26,0.4466429650783539,car
6,1089,124,20,13,0.42772287130355835,car
6,13,308,26,42,0.3799203038215637,car
6,1044,113,23,19,0.3247489035129547,car
6,998,122,28,19,0.32336899638175964,car
6,73,714,115,50,0.2655136287212372,car
7,1136,434,121,64,0.9891840219497681,car
7,386,259,70,29,0.9178781509399414,car
7,643,275,75,43,0.9092022776603699,car
7,1023,118,21,23,0.7028412222862244,car
7,1119,135,23,16,0.6230592131614685,car
7,995,149,31,21,0.6046748161315918,car
7,183,61,62,28,0.5169678330421448,car
7,288,67,50,26,0.5003608465194702,car
7,1086,122,21,13,0.4793510138988495,car
7,995,121,32,21,0.39010921120643616,car
7,964,156,19,19,0.3639395534992218,car
7,1043,113,23,17,0.3115517199039459,car
7,76,714,114,52,0.2975017726421356,car
7,871,228,30,31,0.29210567474365234,car
7,1034,186,31,21,0.2586608827114105,car
8,1109,432,127,64,0.9446784853935242,car
8,651,273,77,41,0.9212111234664917,car
8,359,264,71,28,0.8551473021507263,car
8,1024,119,22,23,0.7031574845314026,car
8,1118,134,25,16,0.5998218655586243,car
8,994,149,31,20,0.5438737273216248,car
8,289,67,50,26,0.4753025770187378,car
8,1086,123,21,14,0.47039440274238586,car
8,184,61,62,28,0.4688267111778259,car
8,1037,186,30,19,0.4345686435699463,car
8,994,122,31,20,0.40373948216438293,car
8,963,157,18,19,0.3660474717617035,car
9,1086,428,128,59,0.9386911392211914,car
9,661,271,80,41,0.904384195804596,car
9,332,267,73,29,0.9008648991584778,car
9,1026,118,23,24,0.7210063934326172,car
9,993,149,31,21,0.6891553997993469,car
9,1118,134,24,17,0.5338518619537354,car
9,1042,186,28,20,0.47616854310035706,car
9,183,61,62,28,0.46792423725128174,car
9,288,67,49,26,0.4342915117740631,car
9,1085,123,21,13,0.420265257358551,car
9,996,120,31,19,0.4060191810131073,car
9,997,142,29,23,0.38010174036026,car
9,961,159,20,17,0.29648929834365845,car
10,1065,424,128,57,0.956608235836029,car
10,672,270,77,42,0.9478332996368408,car
10,303,271,75,31,0.9347962737083435,car
10,990,150,29,22,0.7214607000350952,car
10,1028,119,26,28,0.6048626899719238,car
10,288,67,51,26,0.5185392498970032,car
10,998,140,28,22,0.4745367467403412,car
10,1117,135,23,16,0.4575144946575165,car
10,958,162,20,19,0.44275718927383423,car
10,1046,185,26,19,0.43920454382896423,car
10,184,61,62,27,0.43872177600860596,car
10,995,124,31,21,0.4027695655822754,car
10,1087,124,24,14,0.3988529145717621,car
10,75,713,112,51,0.29090362787246704,car
11,682,269,78,40,0.9208840131759644,car
11,273,278,77,29,0.8992286324501038,car
11,1042,423,127,58,0.8538835048675537,car
11,987,151,28,23,0.7566852569580078,car
11,1028,121,24,26,0.6350886821746826,car
11,993,124,33,22,0.5371240973472595,car
11,1116,135,25,17,0.4732707142829895,car
11,1050,185,27,17,0.46001189947128296,car
11,183,63,56,27,0.45875489711761475,car
11,956,163,22,19,0.4300589859485626,car
11,292,68,58,26,0.38327136635780334,car
11,1001,136,26,21,0.3748932480812073,car
11,1079,122,16,12,0.3152576684951782,car
11,906,224,39,29,0.2706478536128998,car
11,1001,99,18,15,0.2544153332710266,car
12,1020,422,128,58,0.9824978113174438,car
12,691,266,78,39,0.8992010354995728,car
12,240,282,77,33,0.8546462059020996,car
12,1029,122,23,26,0.6675291061401367,car
12,986,153,28,23,0.6526296138763428,car
12,993,123,26,18,0.5542349219322205,car
12,183,63,53,27,0.4987758696079254,car
12,1115,135,26,17,0.47856825590133667,car
12,290,68,54,25,0.47264644503593445,car
12,1054,182,23,21,0.3921261131763458,car
12,952,167,26,17,0.3270261585712433,car
12,1003,134,21,21,0.2953985929489136,car
12,982,117,17,15,0.259001761674881,car
12,1093,125,31,15,0.25632160902023315,car
12,1077,121,17,13,0.25566524267196655,car
13,1001,419,122,56,0.9915606379508972,car
13,699,264,78,38,0.9140616655349731,car
13,211,289,80,31,0.9090220332145691,car
13,182,64,56,26,0.5405302047729492,car
13,1031,122,24,30,0.5230036973953247,car
13,291,68,58,25,0.4610399007797241,car
13,998,124,34,20,0.45841464400291443,car
13,983,156,26,20,0.4527522325515747,car
13,948,167,27,19,0.4264890253543854,car
13,924,225,41,28,0.3284468650817871,car
13,1004,134,24,21,0.3235354721546173,car
13,1113,135,21,17,0.30848994851112366,car
13,1233,440,84,26,0.30677351355552673,car
13,1056,183,22,18,0.28673848509788513,car
14,980,416,121,55,0.9785652160644531,car
14,709,263,78,38,0.9002315998077393,car
14,982,156,26,22,0.5877147912979126,car
14,180,293,80,33,0.5735296607017517,car
14,182,64,56,28,0.5473325252532959,car
14,1031,121,23,29,0.5399123430252075,car
14,998,123,37,23,0.45290428400039673,car
14,1061,182,25,17,0.433489054441452,car
14,1232,440,83,26,0.42699965834617615,car
14,291,68,58,27,0.42618757486343384,car
14,945,168,25,18,0.42500948905944824,car
14,1005,134,24,22,0.3614159822463989,car
14,1075,122,17,13,0.3084316849708557,car
14,1111,134,21,15,0.28258398175239563,car
15,959,413,123,60,0.9912959337234497,car
15,719,261,76,40,0.9401231408119202,car
15,144,299,84,32,0.7508766055107117,car
15,1064,181,24,18,0.6726040244102478,car
15,980,154,27,23,0.6264980435371399,car
15,291,68,59,26,0.5789795517921448,car
15,182,64,58,26,0.5164689421653748,car
15,1031,122,24,31,0.4750261902809143,car
15,998,122,31,24,0.4725307524204254,car
15,941,168,24,18,0.41900476813316345,car
15,1004,136,24,24,0.35189834237098694,car
15,937,223,29,26,0.32097557187080383,car
15,1109,133,25,17,0.30274516344070435,car
15,952,163,24,18,0.2923133969306946,car
15,1233,439,84,27,0.2592710852622986,car
16,941,409,122,54,0.9858602285385132,car
16,730,257,77,40,0.9316871166229248,car
16,108,304,89,32,0.777026355266571,car
16,184,62,68,29,0.6188362240791321,car
16,1066,178,23,17,0.5715915560722351,car
16,291,67,57,27,0.518869936466217,car
16,998,120,32,26,0.4554557204246521,car
16,979,153,26,23,0.45017489790916443,car
16,938,168,22,18,0.40166589617729187,car
16,1005,136,28,24,0.3741011917591095,car
16,946,217,33,26,0.33986184000968933,car
16,1029,121,30,31,0.3092952370643616,car
16,1110,131,20,15,0.2649049758911133,car
17,923,407,122,53,0.9852079153060913,car
17,740,253,78,37,0.9272220730781555,car
17,70,309,93,34,0.8315868973731995,car
17,976,154,26,21,0.5960003137588501,car
17,183,61,61,28,0.5122683644294739,car
17,1069,176,24,17,0.5083702802658081,car
17,997,120,31,26,0.45153114199638367,car
17,955,216,42,24,0.40061649680137634,car
17,289,67,50,26,0.37940481305122375,car
17,1006,134,24,21,0.2792295813560486,car
18,906,402,118,55,0.9899605512619019,car
18,749,251,74,37,0.9547155499458313,car
18,973,155,30,21,0.7852894067764282,car
18,963,213,35,28,0.6411512494087219,car
18,999,120,32,24,0.49795350432395935,car
18,1072,175,24,17,0.44370946288108826,car
18,40,316,80,39,0.41237586736679077,car
18,183,60,60,26,0.4069894254207611,car
18,1034,122,21,29,0.35251080989837646,car
18,930,168,23,17,0.3250828981399536,car
18,1100,126,31,13,0.30194035172462463,car
18,1005,134,23,20,0.2935737669467926,car
18,1233,436,81,27,0.2821292281150818,car
19,889,400,120,52,0.9916147589683533,car
19,760,249,74,37,0.9245865345001221,car
19,967,156,24,20,0.6835796236991882,car
19,997,120,29,23,0.5532275438308716,car
19,1076,174,24,18,0.5491092205047607,car
19,182,59,61,27,0.43021029233932495,car
19,967,210,29,27,0.3973836600780487,car
19,1035,123,21,27,0.36729684472084045,car
19,1099,126,26,12,0.33368489146232605,car
19,287,66,48,26,0.31653183698654175,car
19,1233,436,81,28,0.30718255043029785,car
19,1006,134,22,20,0.2996668517589569,car
19,1068,115,19,13,0.268235981464386,car
20,870,398,119,51,0.9906792640686035,car
20,769,248,73,38,0.8607394695281982,car
20,963,157,25,20,0.732194185256958,car
20,1078,173,22,19,0.6000919342041016,car
20,998,120,30,25,0.5716447234153748,car
20,183,60,61,27,0.4857041835784912,car
20,1233,436,83,29,0.4817335903644562,car
20,289,66,51,26,0.45615124702453613,car
20,1035,123,21,29,0.3683542013168335,car
20,1100,126,28,15,0.365257203578949,car
20,1006,133,23,21,0.33261018991470337,car
20,919,169,22,21,0.32198089361190796,car
21,856,398,116,50,0.9896069765090942,car
21,777,246,69,37,0.9190871715545654,car
21,999,122,29,24,0.6521558165550232,car
21,962,158,30,21,0.5790975093841553,car
21,1080,173,23,20,0.5147847533226013,car
21,183,61,59,26,0.5070565938949585,car
21,290,67,54,26,0.38279664516448975,car
21,1098,126,27,16,0.3766151964664459,car
21,1036,125,23,27,0.3665139973163605,car
21,1004,134,21,20,0.35156622529029846,car
21,988,209,39,24,0.3480652868747711,car
21,916,171,24,19,0.3003924787044525,car
21,1233,438,79,26,0.2624714970588684,car
22,839,396,119,52,0.9854364991188049,car
22,790,246,70,35,0.9011456370353699,car
22,957,161,25,20,0.6409978270530701,car
22,289,67,52,26,0.6404768228530884,car
22,997,123,26,23,0.6240891814231873,car
22,991,209,37,26,0.5345230102539062,car
22,1005,134,22,24,0.5159355401992798,car
22,183,61,60,27,0.5050330758094788,car
22,1036,125,25,27,0.37555378675460815,car
22,1082,172,22,19,0.3326055407524109,car
22,1097,127,30,16,0.28847524523735046,car
23,825,396,113,52,0.9889728426933289,car
23,799,245,69,36,0.9562428593635559,car
23,1001,207,38,27,0.7637893557548523,car
23,290,68,55,26,0.6872768402099609,car
23,955,163,34,20,0.6541677713394165,car
23,182,63,57,26,0.6198980212211609,car
23,1004,138,23,23,0.5702109336853027,car
23,905,173,26,21,0.5425475835800171,car
23,997,123,26,24,0.46416357159614563,car
23,1084,173,24,22,0.37501874566078186,car
23,1232,439,83,27,0.286823034286499,car
23,1037,126,22,24,0.27174603939056396,car
24,811,393,112,54,0.9835376143455505,car
24,809,243,71,37,0.9442508220672607,car
24,901,174,29,21,0.6675033569335938,car
24,1005,207,37,25,0.6461238265037537,car
24,183,63,56,26,0.6353643536567688,car
24,952,164,33,20,0.6227732300758362,car
24,291,68,54,25,0.6041760444641113,car
24,1086,172,23,20,0.5814034938812256,car
24,997,123,27,22,0.5782353281974792,car
24,1004,138,20,23,0.41467997431755066,car
24,1233,440,86,26,0.3599955439567566,car
24,1037,132,23,28,0.3348791301250458,car
25,796,391,115,53,0.9931264519691467,car
25,818,242,66,35,0.932095468044281,car
25,1013,205,39,25,0.8139259219169617,car
25,897,175,33,23,0.7160342931747437,car
25,998,122,26,22,0.6219901442527771,car
25,182,63,57,26,0.5964111089706421,car
25,290,68,53,25,0.49996793270111084,car
25,1090,171,20,20,0.4870184659957886,car
25,949,167,34,18,0.43632081151008606,car
25,1003,139,21,22,0.4086897075176239,car
25,1038,133,22,28,0.4058080017566681,car
25,1232,440,85,26,0.35156938433647156,car
26,785,391,115,52,0.986167311668396,car
26,1019,204,38,25,0.7829462289810181,car
26,825,238,61,39,0.6816320419311523,car
26,182,63,57,27,0.6269665956497192,car
26,999,122,27,21,0.626379132270813,car
26,292,68,56,25,0.587550699710846,car
26,946,167,32,20,0.5629134178161621,car
26,1091,170,21,20,0.5424773693084717,car
26,1038,133,24,29,0.5270262956619263,car
26,892,175,30,23,0.4674326777458191,car
26,1002,140,23,22,0.4505089521408081,car
26,1233,439,85,27,0.28909823298454285,car
26,1039,124,24,22,0.25323206186294556,car
27,771,389,113,52,0.9846668839454651,car
27,1025,202,38,22,0.7199203968048096,car
27,834,237,47,32,0.6725883483886719,car
27,290,67,53,26,0.6453258991241455,car
27,1002,140,22,22,0.6164284944534302,car
27,1000,122,24,21,0.5793685913085938,car
27,182,63,60,27,0.5764219760894775,car
27,942,164,33,22,0.5428739786148071,car
27,1038,133,22,29,0.5415654182434082,car
27,1092,169,21,20,0.4842698574066162,car
27,1090,126,25,12,0.4050038456916809,car
27,883,178,29,23,0.3909437656402588,car
27,1039,122,24,23,0.36689966917037964,car
27,74,714,116,49,0.3224467635154724,car
27,996,99,22,17,0.2888473570346832,car
27,953,96,18,15,0.2851525843143463,car
27,1073,121,23,12,0.26113495230674744,car
27,1233,438,82,27,0.2528311014175415,car
28,761,386,110,50,0.963349461555481,car
28,848,235,60,32,0.8580493330955505,car
28,1030,199,38,21,0.7361623048782349,car
28,184,62,64,28,0.6880174875259399,car
28,1002,141,20,20,0.6626908183097839,car
28,289,67,51,25,0.6005656123161316,car
28,1000,121,24,25,0.5817137956619263,car
28,1089,124,24,13,0.5349416732788086,car
28,1038,133,22,31,0.4958535432815552,car
28,938,164,33,22,0.47852998971939087,car
28,1095,167,23,17,0.33808720111846924,car
28,75,714,116,49,0.3090377748012543,car
28,1233,438,81,26,0.28560858964920044,car
28,955,99,16,15,0.2670755982398987,car
28,1077,121,22,12,0.254794180393219,car
28,1018,104,18,15,0.2521296441555023,car
29,747,384,119,49,0.9868258237838745,car
29,1037,197,36,21,0.8203673958778381,car
29,855,232,63,33,0.7328547835350037,car
29,184,61,63,28,0.6852641105651855,car
29,1000,121,25,25,0.6411370038986206,car
29,1002,140,22,20,0.640670657157898,car
29,1089,123,21,13,0.6139167547225952,car
29,290,66,50,25,0.5986199378967285,car
29,1038,133,23,31,0.5451392531394958,car
29,955,100,16,14,0.3888097107410431,car
29,877,179,29,20,0.37259840965270996,car
29,938,164,35,21,0.3537217378616333,car
29,1233,438,80,26,0.35119789838790894,car
29,75,714,116,50,0.328022301197052,car
29,356,35,40,20,0.27829739451408386,car
29,1017,104,17,15,0.2767466902732849,car
29,1075,121,24,13,0.27321699261665344,car
29,999,101,24,19,0.2539474368095398,car
30,735,382,115,49,0.9685320854187012,car
30,865,230,63,33,0.9153727889060974,car
30,1041,196,34,22,0.8893387317657471,car
30,928,169,33,20,0.6401262879371643,car
30,183,61,60,28,0.6053184270858765,car
30,1000,139,23,23,0.5964781045913696,car
30,1000,122,26,26,0.5525632500648499,car
30,1086,122,21,13,0.5381201505661011,car
30,1037,135,23,30,0.5290184617042542,car
30,1039,121,28,23,0.42338666319847107,car
30,291,66,56,27,0.4020213186740875,car
30,954,100,15,14,0.3880317211151123,car
30,73,713,122,52,0.377112478017807,car
30,869,178,27,22,0.3756145238876343,car
30,1099,164,24,18,0.3725622594356537,car
30,1233,438,80,27,0.36484494805336,car
31,726,382,115,48,0.9856733679771423,car
31,1047,195,33,22,0.8320232033729553,car
31,871,229,55,35,0.8292834758758545,car
31,926,168,39,20,0.7112748026847839,car
31,1002,137,26,29,0.6996036171913147,car
31,183,61,60,28,0.6029937863349915,car
31,1037,136,25,30,0.5331897735595703,car
31,1086,122,18,13,0.4466415047645569,car
31,1002,125,27,26,0.41132357716560364,car
31,291,66,56,27,0.3907066881656647,car
31,1229,438,78,24,0.3857731819152832,car
31,953,100,16,14,0.3517570495605469,car
31,72,712,120,53,0.34705913066864014,car
31,1039,122,28,22,0.3454218804836273,car
31,1100,163,26,17,0.3153124451637268,car
32,716,380,108,54,0.9883372187614441,car
32,1051,195,32,22,0.9161401987075806,car
32,919,168,39,23,0.7351141571998596,car
32,288,66,51,25,0.6430096626281738,car
32,1036,136,25,26,0.5928999781608582,car
32,1001,139,26,27,0.5903856158256531,car
32,183,61,60,28,0.5346174836158752,car
32,1102,163,24,20,0.4498275816440582,car
32,883,227,47,30,0.4439655840396881,car
32,1002,124,25,22,0.43789687752723694,car
32,1085,123,18,12,0.3978143632411957,car
32,1040,122,27,18,0.31767696142196655,car
32,73,712,124,51,0.3042602837085724,car
33,707,379,110,47,0.985860288143158,car
33,1055,193,31,25,0.8795360922813416,car
33,1036,137,26,30,0.7229315042495728,car
33,1001,141,29,25,0.7103144526481628,car
33,289,67,52,26,0.6436832547187805,car
33,182,62,63,27,0.5823671221733093,car
33,1102,162,22,21,0.5763211250305176,car
33,891,226,55,34,0.5372231602668762,car
33,919,170,39,25,0.5121043920516968,car
33,907,172,22,24,0.45781195163726807,car
33,1078,122,22,13,0.43471407890319824,car
33,1004,124,24,23,0.3666188716888428,car
33,72,713,121,49,0.30724477767944336,car
33,997,148,30,16,0.2857882082462311,car
34,699,378,104,47,0.9822956323623657,car
34,1060,192,31,26,0.7928493022918701,car
34,289,67,53,26,0.724459707736969,car
34,999,143,27,22,0.694433867931366,car
34,1103,162,20,21,0.6574762463569641,car
34,1035,136,25,29,0.6501159071922302,car
34,181,63,59,26,0.6417085528373718,car
34,905,173,30,22,0.641035258769989,car
34,1076,123,21,14,0.5028610229492188,car
34,896,225,59,28,0.4367115795612335,car
34,833,187,31,19,0.3565279543399811,car
34,1233,440,84,25,0.28670358657836914,car
34,1012,104,20,17,0.2822988033294678,car
34,1039,123,23,16,0.27019980549812317,car
35,685,376,97,49,0.9789072275161743,car
35,1064,192,31,25,0.912775993347168,car
35,901,174,39,23,0.8486074209213257,car
35,290,67,54,27,0.7587548494338989,car
35,1104,163,20,20,0.6958061456680298,car
35,181,63,57,27,0.6934772729873657,car
35,997,150,33,16,0.6864755153656006,car
35,1002,141,32,25,0.6673316955566406,car
35,1035,138,27,29,0.6373031139373779,car
35,1074,123,21,13,0.6149234175682068,car
35,828,187,37,19,0.5408921241760254,car
35,905,225,46,28,0.4523182809352875,car
35,1233,440,84,25,0.3769817352294922,car
35,1005,124,23,19,0.320279061794281,car
35,621,116,927,230,0.27810782194137573,car
35,971,101,24,15,0.2557569444179535,car
35,1040,120,23,14,0.2545846104621887,car
36,677,376,99,48,0.9852880835533142,car
36,1068,191,29,23,0.8979070782661438,car
36,896,174,35,24,0.8410017490386963,car
36,291,68,54,26,0.7700425386428833,car
36,997,150,35,17,0.7519370913505554,car
36,825,189,40,20,0.7226767539978027,car
36,182,63,56,26,0.6885716319084167,car
36,1073,123,21,11,0.6555237174034119,car
36,1035,139,27,31,0.6057925820350647,car
36,1105,162,20,19,0.5892071723937988,car
36,919,223,56,31,0.5607798099517822,car
36,1003,141,34,26,0.5245295763015747,car
36,966,102,21,15,0.31882596015930176,car
36,1233,440,84,25,0.288860023021698,car
36,952,102,17,13,0.26245173811912537,car
36,622,116,896,231,0.2573109269142151,car
36,355,39,38,20,0.2561371922492981,car
37,669,373,99,47,0.9572746157646179,car
37,1072,189,27,22,0.8541432619094849,car
37,291,67,56,27,0.8134907484054565,car
37,993,150,31,17,0.7961778044700623,car
37,815,189,41,23,0.7547014355659485,car
37,181,63,57,27,0.7359451651573181,car
37,894,175,37,23,0.7041487097740173,car
37,1075,122,17,12,0.6664184331893921,car
37,1105,161,20,19,0.6135220527648926,car
37,1034,139,25,32,0.6035502552986145,car
37,1000,142,32,24,0.5465806722640991,car
37,923,223,50,27,0.3655303418636322,car
37,1040,120,23,15,0.28668212890625,car
37,356,39,38,20,0.26537907123565674,car
37,968,101,17,15,0.26299598813056946,car
37,624,113,875,227,0.2529321610927582,car
38,660,372,99,48,0.9808427691459656,car
38,1076,187,26,21,0.8046665191650391,car
38,291,67,55,27,0.8039852380752563,car
38,991,150,30,20,0.7240851521492004,car
38,181,63,57,27,0.6598692536354065,car
38,1073,122,18,12,0.6397746205329895,car
38,807,192,41,24,0.6371675729751587,car
38,1105,160,21,21,0.5682345032691956,car
38,997,142,27,24,0.5375837683677673,car
38,891,175,39,23,0.4597334861755371,car
38,930,219,48,28,0.4461979568004608,car
38,1034,138,23,33,0.42908087372779846,car
38,1233,439,82,26,0.4268924295902252,car
38,966,102,16,15,0.38704046607017517,car
39,652,369,95,49,0.9600160121917725,car
39,1080,186,28,22,0.7125834822654724,car
39,990,149,33,20,0.6856213808059692,car
39,184,61,68,31,0.6563058495521545,car
39,290,67,54,26,0.6265718340873718,car
39,1032,139,28,31,0.5809151530265808,car
39,1108,157,20,21,0.5514821410179138,car
39,1074,121,16,12,0.5348553657531738,car
39,940,217,45,30,0.5261831879615784,car
39,997,143,30,23,0.5097195506095886,car
39,800,192,36,23,0.42726850509643555,car
39,881,177,40,22,0.391264945268631,car
39,965,102,15,16,0.35789936780929565,car
39,820,190,77,27,0.32583704590797424,car
39,952,101,20,13,0.29226070642471313,car
39,1018,122,38,18,0.2557714283466339,car
40,645,367,98,47,0.9837828278541565,car
40,878,177,37,21,0.787884533405304,car
40,790,192,34,24,0.7181928753852844,car
40,185,61,71,31,0.7138999700546265,car
40,950,217,52,28,0.6832438707351685,car
40,291,66,55,27,0.6586382389068604,car
40,1071,120,20,12,0.6509985327720642,car
40,999,140,25,26,0.5988105535507202,car
40,1086,185,30,23,0.5966870784759521,car
40,1032,138,30,31,0.5825169682502747,car
40,1108,155,21,21,0.539482593536377,car
40,967,102,17,13,0.3607090413570404,car
40,357,35,45,22,0.2643667459487915,car
41,637,365,101,45,0.9446185827255249,car
41,784,195,38,23,0.8778571486473083,car
41,185,61,69,31,0.7279947400093079,car
41,873,179,45,22,0.6999654173851013,car
41,1088,182,26,21,0.6979274153709412,car
41,956,215,42,25,0.6841166615486145,car
41,291,66,55,27,0.6319009065628052,car
41,1070,119,18,13,0.6107073426246643,car
41,1109,155,21,21,0.5887068510055542,car
41,968,103,16,14,0.44067105650901794,car
41,1029,140,29,32,0.43930378556251526,car
41,997,140,25,23,0.42486053705215454,car
41,982,152,21,19,0.37065523862838745,car
41,358,35,46,22,0.2926429212093353,car
41,941,102,19,12,0.2555423974990845,car
42,630,364,91,45,0.942721962928772,car
42,775,196,42,21,0.9254356622695923,car
42,1090,181,25,21,0.7961938977241516,car
42,867,179,53,21,0.7613816857337952,car
42,184,62,69,30,0.7215242981910706,car
42,962,214,43,26,0.7011686563491821,car
42,1068,119,19,13,0.6787426471710205,car
42,291,67,52,26,0.6209306120872498,car
42,999,139,23,25,0.5954326391220093,car
42,968,102,17,15,0.5263184905052185,car
42,1110,155,20,21,0.5203637480735779,car
42,1029,141,31,34,0.502464234828949,car
42,979,153,19,19,0.49059316515922546,car
42,942,100,18,13,0.3177797496318817,car
42,357,35,46,22,0.2507874667644501,car
43,624,363,94,48,0.8972346186637878,car
43,768,198,48,22,0.8359566330909729,car
43,1094,181,25,19,0.8303633332252502,car
43,976,154,20,17,0.7252283692359924,car
43,184,62,67,28,0.6911755204200745,car
43,291,67,55,26,0.689145565032959,car
43,856,181,51,24,0.6865299344062805,car
43,1067,119,18,14,0.6531767845153809,car
43,999,142,21,24,0.6531723737716675,car
43,968,211,41,30,0.5662773251533508,car
43,1110,155,19,21,0.5165331363677979,car
43,1027,150,25,20,0.4384560286998749,car
43,999,149,26,18,0.42219680547714233,car
43,1018,124,29,15,0.4023263156414032,car
43,1027,139,31,30,0.3863449692726135,car
43,968,104,15,16,0.37502890825271606,car
43,942,99,17,13,0.29664063453674316,car
43,1003,101,16,18,0.2671217620372772,car
43,358,38,44,21,0.250082403421402,car
44,618,361,89,46,0.9382115602493286,car
44,1098,180,26,21,0.8121944069862366,car
44,975,156,21,19,0.7930508852005005,car
44,291,67,55,25,0.7592840790748596,car
44,185,62,56,27,0.6775388717651367,car
44,848,182,50,23,0.6608498096466064,car
44,770,199,70,26,0.5932775139808655,car
44,977,212,47,26,0.5911065340042114,car
44,1066,119,18,15,0.5612720251083374,car
44,998,149,26,20,0.5321369767189026,car
44,999,140,21,22,0.47047895193099976,car
44,969,104,19,15,0.46575820446014404,car
44,1110,155,19,22,0.4593918025493622,car
44,1026,150,28,25,0.42370083928108215,car
44,1232,439,81,25,0.3108203113079071,car
44,1022,123,29,18,0.307047575712204,car
44,942,98,16,13,0.3037860691547394,car
44,1004,101,15,18,0.2565712630748749,car
45,609,358,84,47,0.9611290693283081,car
45,1099,180,28,22,0.835502028465271,car
45,970,159,22,20,0.757135808467865,car
45,995,149,27,21,0.6750563383102417,car
45,183,63,51,26,0.6583738923072815,car
45,290,68,56,25,0.6351974010467529,car
45,746,201,46,25,0.5740014314651489,car
45,982,211,46,28,0.48837295174598694,car
45,1110,155,21,20,0.4764764606952667,car
45,831,186,33,20,0.45945537090301514,car
45,1065,119,18,14,0.3822610676288605,car
45,1027,150,25,24,0.37009701132774353,car
45,1233,440,82,24,0.3454478085041046,car
45,970,104,18,15,0.34539487957954407,car
45,843,182,40,20,0.32169225811958313,car
45,943,99,19,13,0.3029983639717102,car
45,1021,123,30,17,0.28268176317214966,car
45,1024,141,34,33,0.26840442419052124,car
46,603,356,82,47,0.9797520041465759,car
46,734,205,45,22,0.8123726844787598,car
46,992,209,43,32,0.7680162787437439,car
46,1102,180,27,22,0.7393792867660522,car
46,992,150,26,22,0.724884569644928,car
