frame,x,y,w,h,confidence,name
12,877,97,41,31,0.7539933323860168,car
12,1137,9,29,17,0.5621182322502136,car
12,1206,78,29,26,0.5112946629524231,car
12,23,380,47,95,0.31607478857040405,car
13,611,270,71,46,0.9536017179489136,car
13,777,115,43,26,0.9046829342842102,car
13,1164,45,29,25,0.8488309979438782,car
13,970,67,41,25,0.8276507258415222,car
13,868,99,41,32,0.7557511329650879,car
13,1209,77,30,27,0.6781629920005798,car
13,552,186,50,39,0.612666130065918,car
13,552,186,50,39,0.5383397936820984,car
13,1134,10,28,18,0.4390961825847626,car
14,769,118,42,28,0.9677035808563232,car
14,963,71,40,26,0.85882568359375,car
14,863,101,47,30,0.8411419987678528,car
14,1169,44,29,23,0.694715142250061,car
14,541,188,51,37,0.6651627421379089,car
14,1125,11,29,21,0.398383229970932,car
14,540,189,52,39,0.392267644405365,car
15,763,120,43,28,0.8613579273223877,car
15,531,192,53,39,0.7149239182472229,car
15,954,73,39,28,0.6984614729881287,car
15,853,103,47,32,0.6512809991836548,car
15,1176,43,30,21,0.4784606099128723,car
15,854,103,48,32,0.4225212037563324,car
15,529,195,55,42,0.3416126072406769,car
15,955,73,42,30,0.2519432008266449,car
16,753,122,41,29,0.869720995426178,car
16,951,74,38,28,0.8341068625450134,car
16,518,198,55,40,0.7696690559387207,car
16,845,105,40,35,0.6810901165008545,car
16,1184,42,33,20,0.4740288257598877,car
16,518,198,55,40,0.33697837591171265,car
16,845,105,41,35,0.3244975507259369,car
17,745,126,41,28,0.9412146806716919,car
17,943,77,39,30,0.8314231038093567,car
17,838,107,46,35,0.7234081029891968,car
17,505,202,56,41,0.6508749723434448,car
17,1192,39,28,19,0.5688836574554443,car
17,505,202,56,41,0.5108870267868042,car
18,736,129,41,28,0.9161234498023987,car
18,831,111,44,33,0.8555049300193787,car
18,490,208,55,41,0.8137730956077576,car
18,937,78,41,29,0.7604765892028809,car
18,1196,38,23,19,0.4866832196712494,car
18,1177,17,17,18,0.2513207197189331,car
19,728,132,42,28,0.954490602016449,car
19,930,80,42,31,0.816849410533905,car
19,478,213,53,41,0.7677213549613953,car
19,822,113,44,35,0.692926824092865,car
19,1173,17,21,18,0.5456286072731018,car
19,1091,17,32,20,0.5409752726554871,car
19,1201,37,23,20,0.3829595446586609,car
19,478,213,53,41,0.2865583300590515,car
19,1029,105,38,31,0.2649657130241394,car
19,481,201,48,23,0.2540867328643799,car
20,719,135,41,30,0.9692361354827881,car
20,465,216,56,45,0.8292560577392578,car
20,814,115,46,35,0.764375627040863,car
20,922,81,38,32,0.7251737117767334,car
20,1085,18,33,22,0.6196395754814148,car
20,1166,18,19,17,0.550804853439331,car
20,708,219,45,37,0.32103922963142395,car
20,814,115,46,35,0.2634981572628021,car
21,711,137,42,30,0.885638415813446,car
21,717,215,48,39,0.860622227191925,car
21,452,220,57,40,0.8388054966926575,car
21,1078,20,32,22,0.8385061621665955,car
21,913,84,43,29,0.8075542449951172,car
21,805,119,47,38,0.7395615577697754,car
21,1043,99,36,30,0.34007692337036133,car
21,805,119,47,38,0.27763909101486206,car
22,438,226,60,42,0.9154338240623474,car
22,726,212,55,38,0.9029380083084106,car
22,701,140,46,30,0.8992108106613159,car
22,1072,20,31,21,0.8119067549705505,car
22,906,87,41,30,0.6749001145362854,car
22,796,121,47,38,0.6277152895927429,car
22,797,120,47,39,0.38693976402282715,car
22,906,87,41,30,0.36905595660209656,car
22,1051,99,33,32,0.32177042961120605,car
23,692,143,44,28,0.9561513066291809,car
23,424,230,62,45,0.8832356333732605,car
23,739,205,50,38,0.7495630383491516,car
23,1064,22,32,19,0.6656712889671326,car
23,899,90,44,31,0.6462386846542358,car
23,788,123,46,36,0.6022777557373047,car
23,899,90,43,31,0.4385145306587219,car
23,1148,23,22,19,0.39385277032852173,car
23,1055,93,31,24,0.3009566366672516,car
24,684,146,48,28,0.943395733833313,car
24,410,237,62,46,0.9080126285552979,car
24,750,200,54,38,0.823749840259552,car
24,892,91,42,30,0.7498868703842163,car
24,780,128,50,37,0.7339200377464294,car
24,1066,90,33,23,0.6284980773925781,car
24,1056,24,27,20,0.5401421189308167,car
24,892,91,42,30,0.29827603697776794,car
24,780,128,50,37,0.2683884799480438,car
25,674,149,45,30,0.9441421031951904,car
25,760,195,51,37,0.8955717086791992,car
25,395,242,60,46,0.8788950443267822,car
25,884,94,43,30,0.6952772736549377,car
25,1072,87,29,25,0.6881970167160034,car
25,1051,25,30,21,0.6225091814994812,car
25,770,132,47,36,0.47859328985214233,car
25,770,131,47,37,0.46522074937820435,car
25,884,94,43,30,0.3359888195991516,car
25,394,242,61,46,0.2572346031665802,car
26,771,190,52,37,0.9643555879592896,car
26,379,247,61,46,0.8652162551879883,car
26,665,151,50,30,0.763357400894165,car
26,1044,26,34,20,0.6414779424667358,car
26,1078,85,28,25,0.6338961720466614,car
26,761,133,47,40,0.6278220415115356,car
26,878,95,46,33,0.4900023341178894,car
26,878,97,45,33,0.4770476818084717,car
26,1124,28,24,15,0.42904406785964966,car
26,761,133,47,40,0.428385853767395,car
27,781,186,53,35,0.9575265049934387,car
27,654,154,45,29,0.9443261623382568,car
27,363,253,63,47,0.8906849026679993,car
27,868,98,39,31,0.8696422576904297,car
27,1121,29,28,18,0.7428973913192749,car
27,754,135,51,42,0.7390049695968628,car
27,1037,26,35,21,0.4818708300590515,car
27,754,135,51,42,0.3099319338798523,car
28,644,158,44,31,0.9710839986801147,car
28,790,181,47,35,0.9120309948921204,car
28,743,140,47,34,0.8901094198226929,car
28,348,259,66,50,0.8656134605407715,car
28,1115,30,30,18,0.831341028213501,car
28,1029,30,34,22,0.7776617407798767,car
28,863,99,46,31,0.6916906833648682,car
28,349,259,73,52,0.2998216152191162,car
29,634,161,49,30,0.9554501175880432,car
29,802,177,52,35,0.9078307151794434,car
29,1023,30,31,22,0.8302079439163208,car
29,331,265,69,51,0.812238335609436,car
29,736,143,53,36,0.7838268876075745,car
29,854,103,48,32,0.6194606423377991,car
29,1100,77,29,25,0.5159422755241394,car
29,854,103,48,32,0.42792484164237976,car
29,1109,31,29,19,0.39706408977508545,car
29,332,265,70,50,0.3116333782672882,car
29,736,143,53,36,0.2712409794330597,car
30,624,164,49,32,0.9647085070610046,car
30,314,272,71,52,0.9354283213615417,car
30,813,171,50,33,0.9133687019348145,car
30,727,145,50,37,0.8845243453979492,car
30,845,105,44,31,0.8352118730545044,car
30,1015,30,35,23,0.8255223631858826,car
30,1102,33,25,19,0.43212249875068665,car
30,1105,77,28,24,0.29320403933525085,car
31,822,167,49,35,0.9667315483093262,car
31,297,278,70,53,0.9206231832504272,car
31,613,168,51,31,0.9045519828796387,car
31,716,148,48,37,0.896400511264801,car
31,837,107,47,33,0.7984978556632996,car
31,1010,32,31,25,0.6936303973197937,car
31,1112,74,31,21,0.5203516483306885,car
31,1094,35,27,19,0.3938758969306946,car
32,832,164,50,33,0.9562790393829346,car
32,279,286,73,54,0.9514614939689636,car
32,603,172,49,32,0.8817772269248962,car
32,707,153,50,37,0.7775226831436157,car
32,1000,35,28,22,0.7709103226661682,car
32,830,111,44,34,0.7329885363578796,car
32,1119,72,31,23,0.6969905495643616,car
32,1089,36,27,17,0.3879680335521698,car
33,840,160,47,35,0.9574774503707886,car
33,591,175,51,31,0.9416510462760925,car
33,260,292,76,56,0.9225718379020691,car
33,995,35,30,23,0.8265765905380249,car
33,820,113,45,34,0.7424116730690002,car
33,698,155,54,37,0.6955414414405823,car
33,1128,70,32,21,0.6573973894119263,car
33,1080,38,22,18,0.5656221508979797,car
33,698,155,54,37,0.2920626997947693,car
34,850,156,49,34,0.9400312304496765,car
34,583,178,52,31,0.8884050846099854,car
34,243,300,78,54,0.8473883271217346,car
34,814,115,49,35,0.7393954992294312,car
34,989,37,34,22,0.7239633798599243,car
34,1134,67,34,21,0.7168524265289307,car
34,687,160,53,38,0.6548616290092468,car
34,1075,39,30,19,0.590368926525116,car
34,687,160,53,38,0.3107970356941223,car
34,814,116,48,36,0.27424830198287964,car
35,569,183,51,34,0.9605019688606262,car
35,678,162,55,37,0.896633505821228,car
35,860,152,48,33,0.8779240250587463,car
35,222,307,77,57,0.8693367838859558,car
35,1140,66,34,21,0.7933422327041626,car
35,981,38,34,20,0.7012725472450256,car
35,804,119,48,37,0.6535958051681519,car
35,1064,42,26,19,0.4209003448486328,car
35,804,119,48,37,0.4004846215248108,car
35,222,307,77,57,0.2686634063720703,car
36,560,187,52,33,0.9503405094146729,car
36,869,148,45,33,0.9356516599655151,car
36,203,314,82,57,0.9313201904296875,car
36,1145,63,29,21,0.8637830018997192,car
36,795,121,46,33,0.8066611289978027,car
36,668,163,50,36,0.7340829372406006,car
36,1062,43,28,20,0.5020970702171326,car
36,975,38,25,18,0.29918044805526733,car
36,667,163,51,37,0.2826434373855591,car
37,547,190,53,35,0.9652296900749207,car
37,879,144,46,31,0.9159262180328369,car
37,181,323,81,60,0.8586203455924988,car
37,1151,62,30,22,0.8000841736793518,car
37,1051,45,25,19,0.7256869673728943,car
37,658,168,54,40,0.670936644077301,car
37,785,125,49,35,0.5491212010383606,car
37,970,39,24,16,0.4490711987018585,car
37,181,322,81,58,0.40553995966911316,car
37,785,125,49,35,0.36605048179626465,car
37,658,168,54,41,0.32637935876846313,car
37,952,45,17,13,0.3054946959018707,car
38,161,330,84,61,0.9546501040458679,car
38,536,195,51,33,0.934301495552063,car
38,887,140,45,31,0.903253436088562,car
38,1047,47,30,20,0.8460632562637329,car
38,648,169,60,43,0.7157431840896606,car
38,1158,59,31,23,0.625420331954956,car
38,35,630,71,121,0.5879208445549011,car
38,778,128,51,36,0.5099079012870789,car
38,778,128,51,36,0.44571080803871155,car
38,949,44,27,19,0.42991745471954346,car
38,35,645,70,132,0.3790447413921356,car
38,648,169,60,42,0.27553698420524597,car
39,526,199,59,35,0.9297672510147095,car
39,897,136,44,33,0.9112145304679871,car
39,54,605,108,95,0.8257908225059509,car
39,136,340,83,63,0.7895269393920898,car
39,768,130,45,35,0.7849525213241577,car
39,1040,47,32,22,0.6741200089454651,car
39,637,177,54,42,0.6427174806594849,car
39,949,43,32,21,0.5908040404319763,car
39,1164,58,33,23,0.528901219367981,car
39,136,340,83,63,0.39995014667510986,car
39,1040,47,32,22,0.3448915481567383,car
39,637,177,56,41,0.33883172273635864,car
39,1164,58,33,23,0.33435338735580444,car
39,768,130,45,35,0.26262056827545166,car
40,114,349,87,66,0.934722900390625,car
40,513,204,59,33,0.9299260377883911,car
40,906,133,44,29,0.8327739238739014,car
40,71,585,140,94,0.8284496068954468,car
40,627,176,56,35,0.658305823802948,car
40,945,44,33,22,0.5673753619194031,car
40,760,133,50,37,0.5333117842674255,car
40,760,134,48,38,0.5003016591072083,car
40,1170,56,30,21,0.4080243408679962,car
40,71,584,143,92,0.3768158257007599,car
40,627,176,56,35,0.3618910014629364,car
40,1036,49,33,22,0.30254754424095154,car
40,1170,56,30,21,0.29243922233581543,car
41,499,208,56,35,0.9525105953216553,car
41,90,358,92,66,0.923926830291748,car
41,913,129,38,31,0.8940202593803406,car
41,104,561,134,83,0.8386012315750122,car
41,1026,51,31,21,0.7506804466247559,car
41,613,183,58,42,0.6929102540016174,car
41,752,136,53,37,0.6338986158370972,car
41,931,47,28,20,0.4397141635417938,car
41,753,136,53,37,0.39495277404785156,car
41,613,183,58,43,0.33641794323921204,car
41,104,561,136,87,0.3267543613910675,car
41,1176,54,30,19,0.29704397916793823,car
42,64,368,91,68,0.9601914286613464,car
42,487,212,58,36,0.9382397532463074,car
42,920,126,39,33,0.8965784311294556,car
42,604,186,60,43,0.8724948167800903,car
42,741,140,50,38,0.8653534650802612,car
42,139,542,131,83,0.7383680939674377,car
42,1021,51,32,23,0.7269622087478638,car
42,929,46,37,24,0.6928978562355042,car
42,139,543,130,88,0.424360066652298,car
42,1183,52,33,19,0.2698304057121277,car
43,473,218,60,36,0.978550374507904,car
43,43,377,87,70,0.9496194124221802,car
43,594,188,60,41,0.8340486288070679,car
43,170,521,125,81,0.7502419352531433,car
43,733,142,55,38,0.7150542140007019,car
43,930,125,40,30,0.640320360660553,car
43,921,46,35,27,0.6365224719047546,car
43,1013,52,35,23,0.47918590903282166,car
43,170,521,125,81,0.3700987696647644,car
43,733,142,55,38,0.303730845451355,car
43,1189,51,30,20,0.29755285382270813,car
44,461,222,57,35,0.9508382081985474,car
44,30,388,61,69,0.9263582229614258,car
44,723,147,51,38,0.8433844447135925,car
44,580,197,62,50,0.8208011984825134,car
44,940,121,40,30,0.6744755506515503,car
44,200,504,114,78,0.6404528617858887,car
44,914,48,38,26,0.5772792100906372,car
44,200,504,114,78,0.5323048830032349,car
45,448,226,60,38,0.9380623698234558,car
45,568,200,63,49,0.8299182057380676,car
45,16,394,33,63,0.7562199234962463,car
45,712,149,51,37,0.7129828929901123,car
45,230,487,112,74,0.681145966053009,car
45,998,58,34,22,0.6604803204536438,car
45,904,50,32,23,0.5390803217887878,car
45,230,487,108,74,0.5173794031143188,car
45,948,118,37,28,0.4015572667121887,car
45,1200,48,26,20,0.2989599108695984,car
45,16,394,33,63,0.25067779421806335,car
46,433,232,63,38,0.9804331660270691,car
46,705,151,56,36,0.8655910491943359,car
46,257,468,109,71,0.8146206140518188,car
46,897,51,36,23,0.8019596934318542,car
46,553,210,56,45,0.7670571208000183,car
46,991,57,35,25,0.6909198760986328,car
46,954,114,35,30,0.5659205913543701,car
46,979,113,26,32,0.34926047921180725,car
46,257,471,109,72,0.3148858845233917,car
47,420,237,64,40,0.9525740742683411,car
47,694,156,52,38,0.861964762210846,car
47,545,210,62,53,0.8010237812995911,car
47,284,456,103,72,0.7749446630477905,car
47,890,51,34,25,0.7525834441184998,car
47,284,456,103,72,0.4204510450363159,car
47,977,114,30,32,0.4193718731403351,car
47,986,57,36,27,0.3070160746574402,car
47,545,210,64,52,0.2683607339859009,car
48,405,243,66,40,0.9556533694267273,car
48,977,62,36,22,0.9050079584121704,car
48,685,160,58,39,0.7343385219573975,car
48,882,53,38,25,0.6794851422309875,car
48,309,440,100,66,0.6644642353057861,car
48,532,217,64,50,0.5972020030021667,car
48,308,439,99,67,0.5121684670448303,car
48,532,216,63,53,0.41922739148139954,car
48,684,160,59,39,0.3322771489620209,car
49,389,248,64,40,0.9673401713371277,car
49,674,162,56,35,0.9061582684516907,car
49,330,426,97,64,0.847148060798645,car
49,969,64,33,24,0.8070042133331299,car
49,874,54,38,22,0.7450430989265442,car
49,515,225,60,46,0.6619072556495667,car
49,330,426,99,65,0.3402249813079834,car
49,530,216,50,47,0.3033267855644226,car
49,519,224,64,53,0.25094249844551086,car
50,373,254,65,42,0.9597731828689575,car
50,353,412,95,63,0.8592201471328735,car
50,963,65,36,19,0.8580190539360046,car
50,662,167,55,36,0.784406304359436,car
50,507,227,65,49,0.7363158464431763,car
50,867,57,38,26,0.7241275906562805,car
50,509,226,66,55,0.3685177266597748,car
50,354,416,93,64,0.27300775051116943,car
51,375,400,91,60,0.9795036911964417,car
51,358,260,68,40,0.9502590894699097,car
51,856,58,40,24,0.8538702726364136,car
51,495,231,66,48,0.7510074973106384,car
51,652,169,58,36,0.7140839695930481,car
51,954,70,38,18,0.635722279548645,car
51,494,232,73,50,0.2662712037563324,car
52,342,266,68,42,0.9524144530296326,car
52,642,172,56,35,0.7885125279426575,car
52,850,58,39,25,0.7739473581314087,car
52,396,386,93,61,0.691510796546936,car
52,479,237,67,56,0.6859694123268127,car
52,396,389,90,58,0.4196574091911316,car
52,478,238,67,51,0.41291409730911255,car
52,948,70,29,19,0.3470403254032135,car
52,642,172,56,34,0.2652934491634369,car
53,324,272,69,42,0.9847592711448669,car
53,464,246,67,49,0.8695272207260132,car
53,631,176,64,36,0.8562999367713928,car
53,842,59,36,26,0.7923919558525085,car
53,415,377,88,59,0.7846482992172241,car
53,479,231,44,41,0.47755303978919983,car
53,942,71,34,23,0.47633931040763855,car
53,415,377,88,59,0.4357248842716217,car
54,308,278,67,41,0.9635862112045288,car
54,932,72,37,23,0.8571075797080994,car
54,1020,92,32,26,0.7937303781509399,car
54,436,365,85,59,0.7603238821029663,car
54,619,178,57,35,0.7432299852371216,car
54,832,62,35,26,0.7133000493049622,car
54,449,251,65,53,0.6409738063812256,car
54,436,366,81,58,0.49651071429252625,car
54,450,251,72,56,0.4698905348777771,car
54,619,180,59,35,0.3499985337257385,car
55,293,285,72,44,0.9557895660400391,car
55,924,76,35,24,0.9249777793884277,car
55,455,355,82,54,0.8277276158332825,car
55,609,184,62,37,0.820105791091919,car
55,826,62,36,27,0.7579644918441772,car
55,436,255,70,54,0.6917945146560669,car
55,1026,89,36,27,0.6456853747367859,car
55,437,253,74,61,0.6137089729309082,car
55,454,354,83,59,0.40249329805374146,car
56,274,292,72,47,0.9584657549858093,car
56,597,188,63,38,0.9105587601661682,car
56,473,344,83,55,0.8976026177406311,car
56,917,77,37,25,0.8792601227760315,car
56,1031,88,39,26,0.7750030755996704,car
56,421,261,72,59,0.7080524563789368,car
56,820,63,33,26,0.677060067653656,car
56,421,261,72,59,0.32287949323654175,car
56,473,344,83,55,0.2554067075252533,car
57,255,299,77,45,0.9837177395820618,car
57,583,196,63,43,0.8993997573852539,car
57,490,335,74,51,0.885935366153717,car
57,1041,85,33,27,0.7922852039337158,car
57,912,78,42,27,0.771308958530426,car
57,402,269,69,58,0.7267184853553772,car
57,808,66,42,24,0.5527150630950928,car
57,404,267,71,61,0.34871384501457214,car
57,490,335,78,52,0.2826359272003174,car
58,235,306,72,45,0.9546588659286499,car
58,507,326,74,54,0.9037380218505859,car
58,383,278,68,51,0.8684619665145874,car
58,901,81,41,28,0.787690281867981,car
58,571,199,64,45,0.7247415781021118,car
58,800,66,37,26,0.7044581770896912,car
58,1048,83,36,25,0.6024929881095886,car
58,571,199,64,45,0.4670671820640564,car
58,410,257,33,38,0.4383840560913086,car
59,217,315,78,48,0.9756689071655273,car
59,523,317,78,50,0.9746653437614441,car
59,559,205,62,47,0.9014612436294556,car
59,369,284,72,56,0.846495509147644,car
59,1055,80,36,24,0.7960869669914246,car
59,793,66,40,25,0.6771631836891174,car
59,893,84,38,26,0.6585174798965454,car
59,388,271,51,46,0.5317125916481018,car
60,197,322,84,50,0.9705303907394409,car
60,1063,78,32,23,0.8226706981658936,car
60,353,291,77,59,0.7728086709976196,car
60,539,309,71,49,0.6935553550720215,car
60,547,208,69,57,0.6898407936096191,car
60,784,66,42,27,0.6526464819908142,car
60,883,86,39,27,0.5852301716804504,car
60,546,209,67,53,0.5625094771385193,car
60,539,309,71,52,0.49347004294395447,car
60,353,291,77,59,0.3330921530723572,car
60,883,85,41,29,0.30932122468948364,car
61,176,330,86,48,0.9778209328651428,car
61,555,300,68,49,0.9376928210258484,car
61,535,215,66,47,0.8951743245124817,car
61,1069,76,30,24,0.829110860824585,car
61,876,88,37,26,0.8064181208610535,car
61,334,300,76,60,0.7560243606567383,car
61,361,286,35,46,0.6173069477081299,car
61,775,64,37,21,0.45882776379585266,car
61,334,300,76,60,0.3350865840911865,car
61,876,88,39,26,0.2894422113895416,car
61,535,215,69,51,0.2766173779964447,car
62,153,339,88,50,0.9691893458366394,car
62,570,292,65,48,0.9470685124397278,car
62,522,219,71,47,0.820720911026001,car
62,316,309,80,57,0.8125207424163818,car
62,868,90,38,27,0.8115644454956055,car
62,1073,75,30,24,0.8105500340461731,car
62,767,63,29,16,0.350755512714386,car
62,318,307,82,61,0.34708845615386963,car
62,522,222,70,48,0.3467215895652771,car
62,759,73,28,17,0.3433072566986084,car
63,584,284,64,45,0.9847224950790405,car
63,129,348,92,52,0.9773656129837036,car
63,509,227,68,44,0.845798134803772,car
63,859,93,41,28,0.7382104396820068,car
63,758,72,36,24,0.6886393427848816,car
63,1080,72,30,25,0.6485887169837952,car
63,290,322,73,47,0.6301230788230896,car
63,300,313,88,62,0.4198910593986511,car
63,509,227,71,46,0.3780628442764282,car
64,107,355,90,53,0.9830067753791809,car
64,596,275,62,45,0.926167905330658,car
64,494,231,76,50,0.8243358731269836,car
64,852,94,40,27,0.8111600875854492,car
64,277,325,80,60,0.7204291820526123,car
64,748,73,44,26,0.6867926716804504,car
64,1089,68,35,22,0.5868328809738159,car
64,494,230,74,48,0.5756642818450928,car
64,277,325,80,60,0.4753358066082001,car
65,81,367,93,54,0.9798470139503479,car
65,607,269,53,42,0.9456725120544434,car
65,843,95,37,29,0.8164722323417664,car
65,256,334,85,58,0.8069614768028259,car
65,480,236,75,49,0.7254751324653625,car
65,1097,66,35,23,0.6672603487968445,car
65,284,315,50,48,0.5445367097854614,car
65,734,75,31,24,0.515734076499939,car
65,480,236,75,49,0.42526519298553467,car
65,257,334,87,62,0.30398184061050415,car
66,57,375,95,57,0.9794208407402039,car
66,468,242,75,47,0.9347967505455017,car
66,237,343,91,62,0.9328537583351135,car
66,1105,64,32,24,0.7748917937278748,car
66,835,100,40,28,0.7588836550712585,car
66,727,75,36,25,0.7573316693305969,car
66,266,325,49,53,0.5651782155036926,car
66,201,312,48,21,0.3032873570919037,car
67,39,385,79,60,0.9729036688804626,car
67,828,102,38,28,0.7823218107223511,car
67,218,348,92,71,0.7176368832588196,car
67,453,246,77,49,0.6884342432022095,car
67,720,76,43,26,0.6543272137641907,car
67,1112,62,29,24,0.6045199632644653,car
67,452,249,81,55,0.5199148654937744,car
67,218,348,92,71,0.47546282410621643,car
67,828,102,38,28,0.32016798853874207,car
67,1112,62,29,24,0.27128419280052185,car
68,27,396,55,55,0.8901423811912537,car
68,438,254,73,48,0.8439202308654785,car
68,191,356,88,54,0.8426966667175293,car
68,818,104,40,30,0.8341680765151978,car
68,1118,60,28,25,0.7682033777236938,car
68,710,78,40,25,0.6494811177253723,car
68,438,254,80,50,0.41852959990501404,car
68,1118,60,28,25,0.27896320819854736,car
68,818,104,40,30,0.2566659152507782,car
69,810,107,42,28,0.8672062754631042,car
69,422,259,76,50,0.8606786131858826,car
69,1124,59,35,24,0.7751030325889587,car
69,161,372,78,66,0.7738369703292847,car
69,702,77,42,25,0.6214523911476135,car
69,13,407,27,63,0.4161302447319031,car
69,421,260,81,54,0.35504862666130066,car
69,13,407,27,63,0.33341464400291443,car
